delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00467664670658683,0.00435928143712575,0.00458682634730539,0.00659281437125749,0.00461077844311377,0.00283832335329341,0.00247904191616767,0.00332335329341317,0.00478443113772455,0.00275449101796407
0.02,0.0102155688622754,0.00910179640718563,0.00889820359281437,0.014311377245509,0.01,0.00559281437125749,0.00472455089820359,0.00544311377245509,0.00934730538922156,0.00552694610778443
0.03,0.0210778443113772,0.0191616766467066,0.0171377245508982,0.0285928143712575,0.0206706586826347,0.0125508982035928,0.0107544910179641,0.0105389221556886,0.0191676646706587,0.0122934131736527
0.04,0.0389520958083832,0.0352634730538922,0.0299520958083832,0.0511497005988024,0.0381796407185629,0.0242335329341317,0.0209341317365269,0.0184790419161677,0.0352814371257485,0.0242155688622755
0.05,0.0669461077844311,0.0598982035928144,0.047934131736527,0.0848682634730539,0.0658383233532934,0.0430479041916168,0.0364491017964072,0.0311437125748503,0.0612694610778443,0.0428562874251497
0.06,0.110209580838323,0.0999161676646706,0.0789700598802395,0.135616766467066,0.109640718562874,0.0749461077844311,0.0652814371257485,0.0542215568862275,0.102173652694611,0.0752155688622755
0.07,0.167041916167665,0.151670658682635,0.117994011976048,0.200413173652695,0.165778443113772,0.119023952095808,0.104323353293413,0.0835808383233533,0.156556886227545,0.119359281437126
0.08,0.235155688622755,0.215850299401198,0.165011976047904,0.27514371257485,0.233922155688623,0.174389221556886,0.154383233532934,0.121562874251497,0.221964071856287,0.175083832335329
0.09,0.313197604790419,0.289359281437126,0.220167664670659,0.359155688622755,0.312245508982036,0.240670658682635,0.215586826347305,0.168479041916168,0.298017964071856,0.241676646706587
0.1,0.400796407185629,0.373287425149701,0.286808383233533,0.450892215568862,0.399712574850299,0.320389221556886,0.290718562874252,0.225293413173653,0.384203592814371,0.321179640718563
