delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0148263473053892,0.0237065868263473,0.0227604790419162,0.0177245508982036,0.0173293413173653,0.00978443113772455,0.0169281437125749,0.0163712574850299,0.0130419161676647,0.0117964071856287
0.02,0.0446586826347305,0.0598443113772455,0.0535449101796407,0.0526467065868263,0.0503353293413174,0.0298083832335329,0.040311377245509,0.0384610778443114,0.040059880239521,0.0346407185628742
0.03,0.107419161676647,0.130209580838323,0.104574850299401,0.122646706586826,0.119317365269461,0.0742574850299401,0.0922934131736527,0.0767245508982036,0.0965329341317365,0.0858622754491018
0.04,0.208712574850299,0.236538922155689,0.18477245508982,0.230838323353293,0.226473053892216,0.156197604790419,0.180520958083832,0.141610778443114,0.192197604790419,0.175311377245509
0.05,0.33459880239521,0.362383233532934,0.277203592814371,0.361245508982036,0.356353293413174,0.264574850299401,0.290311377245509,0.221,0.312245508982036,0.289053892215569
0.06,0.474646706586826,0.50225748502994,0.39259880239521,0.504646706586826,0.496952095808383,0.395724550898204,0.423634730538922,0.324922155688623,0.450479041916168,0.423988023952096
0.07,0.601658682634731,0.625988023952096,0.505922155688623,0.631910179640719,0.621263473053892,0.523155688622755,0.550868263473054,0.433467065868263,0.578083832335329,0.550215568862275
0.08,0.706724550898204,0.723161676646707,0.599952095808383,0.734107784431138,0.72259880239521,0.63625748502994,0.655269461077844,0.528365269461078,0.686934131736527,0.659467065868263
0.09,0.789377245508982,0.800329341317365,0.684293413173653,0.812497005988024,0.801431137724551,0.72962874251497,0.743467065868264,0.617604790419162,0.772892215568862,0.747934131736527
0.1,0.853071856287425,0.858520958083832,0.753125748502994,0.872401197604791,0.861191616766467,0.804694610778443,0.811383233532934,0.691910179640719,0.841029940119761,0.818041916167665
