delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00659281437125749,0.00710179640718563,0.00987425149700599,0.00779041916167665,0.00646107784431138,0.00404790419161677,0.00426347305389222,0.00744910179640719,0.00518562874251497,0.004
0.02,0.0207305389221557,0.0210059880239521,0.021814371257485,0.023940119760479,0.0205209580838323,0.0125149700598802,0.0121676646706587,0.0146946107784431,0.0155329341317365,0.0124730538922156
0.03,0.0502574850299401,0.0497065868263473,0.0475149700598802,0.0566287425149701,0.0499640718562874,0.032497005988024,0.0319940119760479,0.0324850299401198,0.0391437125748503,0.0324311377245509
0.04,0.103167664670659,0.100155688622755,0.0845089820359281,0.113748502994012,0.10277245508982,0.0707125748502994,0.0675089820359282,0.0596646706586826,0.0829760479041916,0.0709520958083832
0.05,0.18797005988024,0.18022754491018,0.145041916167665,0.203964071856287,0.187407185628743,0.137760479041916,0.130389221556886,0.106341317365269,0.156946107784431,0.138011976047904
0.06,0.302353293413174,0.288706586826347,0.227676646706587,0.32251497005988,0.301868263473054,0.236131736526946,0.222934131736527,0.175922155688623,0.261724550898204,0.236712574850299
0.07,0.429065868263473,0.413167664670659,0.323149700598802,0.452826347305389,0.428574850299401,0.352,0.334413173652695,0.262832335329341,0.383029940119761,0.352197604790419
0.08,0.561383233532934,0.539119760479042,0.430239520958084,0.584766467065868,0.560323353293413,0.481053892215569,0.458688622754491,0.363293413173653,0.513988023952096,0.481790419161677
0.09,0.681131736526946,0.657161676646707,0.531095808383234,0.702203592814371,0.680047904191617,0.606826347305389,0.579976047904192,0.464604790419162,0.637700598802395,0.606868263473054
0.1,0.776928143712575,0.75440119760479,0.624269461077844,0.794233532934132,0.776071856287425,0.714077844311377,0.687377245508982,0.560041916167665,0.74097005988024,0.714449101796407
