delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.022622754491018,0.0331916167664671,0.0307904191616766,0.0255209580838323,0.0277544910179641,0.016,0.0236586826347305,0.0225209580838323,0.0201377245508982,0.0199341317365269
0.02,0.0632814371257485,0.0853832335329341,0.0710059880239521,0.0702994011976048,0.0767365269461078,0.0422395209580838,0.0608982035928144,0.0522215568862275,0.0551437125748503,0.0549161676646707
0.03,0.155053892215569,0.184532934131737,0.14511377245509,0.168101796407186,0.173023952095808,0.112802395209581,0.139497005988024,0.111832335329341,0.139071856287425,0.132538922155689
0.04,0.290395209580838,0.328029940119761,0.257251497005988,0.314251497005988,0.311437125748503,0.227203592814371,0.262574850299401,0.20722754491018,0.269880239520958,0.251550898203593
0.05,0.438958083832335,0.477544910179641,0.385149700598802,0.466610778443114,0.460095808383234,0.368323353293413,0.405718562874252,0.323395209580838,0.416437125748503,0.39411377245509
0.06,0.588215568862275,0.625197604790419,0.524652694610778,0.615251497005988,0.60625748502994,0.520305389221557,0.559041916167665,0.459676646706587,0.567365269461078,0.54448502994012
0.07,0.696538922155689,0.729407185628743,0.641736526946108,0.717395209580838,0.711263473053892,0.641730538922156,0.6767125748503,0.583437125748503,0.679838323353294,0.661017964071856
0.08,0.773023952095809,0.801538922155689,0.731574850299401,0.787820359281437,0.784880239520958,0.731185628742515,0.762443113772455,0.682964071856287,0.760095808383234,0.74688622754491
0.09,0.823952095808383,0.850107784431138,0.798005988023952,0.833604790419162,0.834538922155689,0.791269461077844,0.820670658682635,0.76011377245509,0.813125748502994,0.804640718562874
0.1,0.867209580838323,0.889047904191617,0.846880239520958,0.873916167664671,0.875796407185629,0.839988023952096,0.865263473053892,0.817365269461078,0.858035928143713,0.852263473053892
