delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.039874251497006,0.0663652694610779,0.0665928143712575,0.0414670658682635,0.043502994011976,0.0307604790419162,0.0538802395209581,0.0557784431137725,0.0328263473053892,0.0341676646706587
0.02,0.0995868263473054,0.127095808383234,0.114101796407186,0.10340119760479,0.105041916167665,0.0763473053892216,0.0996826347305389,0.0922754491017964,0.0829041916167665,0.0817604790419162
0.03,0.201209580838323,0.226622754491018,0.182323353293413,0.206904191616766,0.20940119760479,0.155233532934132,0.180323353293413,0.147365269461078,0.169580838323353,0.16425748502994
0.04,0.350988023952096,0.369586826347305,0.281161676646707,0.360071856287425,0.361880239520958,0.283964071856287,0.305850299401198,0.232766467065868,0.306395209580838,0.29702994011976
0.05,0.524586826347305,0.522065868263473,0.391137724550898,0.534431137724551,0.535209580838323,0.449215568862275,0.454808383233533,0.335467065868263,0.475784431137725,0.463311377245509
0.06,0.678413173652695,0.66177245508982,0.502820359281437,0.688053892215569,0.686562874251497,0.609586826347305,0.59851497005988,0.444964071856287,0.635077844311377,0.621832335329341
0.07,0.797988023952096,0.776802395209581,0.612047904191617,0.807299401197605,0.803592814371257,0.741982035928144,0.722724550898204,0.553922155688623,0.763658682634731,0.750796407185629
0.08,0.883682634730539,0.864347305389222,0.709946107784431,0.890766467065868,0.886844311377246,0.845323353293413,0.823622754491018,0.657976047904192,0.861119760479042,0.850640718562874
0.09,0.936329341317365,0.920077844311377,0.786538922155689,0.941407185628742,0.938215568862275,0.911245508982036,0.891413173652695,0.741760479041916,0.921706586826347,0.914443113772455
0.1,0.966065868263473,0.95485628742515,0.846,0.969634730538922,0.967107784431138,0.949976047904192,0.936023952095808,0.809263473053892,0.956982035928144,0.951688622754491
