delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0275808383233533,0.0507544910179641,0.0568562874251497,0.0291197604790419,0.0295508982035928,0.018748502994012,0.0369101796407186,0.0442814371257485,0.0211976047904192,0.0207425149700599
0.02,0.107197604790419,0.148748502994012,0.135191616766467,0.11214371257485,0.113077844311377,0.0766646706586826,0.112173652694611,0.10574251497006,0.0859880239520958,0.0829940119760479
0.03,0.276820359281437,0.326808383233533,0.269149700598802,0.285095808383234,0.287311377245509,0.217940119760479,0.266766467065868,0.220922155688623,0.236544910179641,0.229844311377246
0.04,0.483934131736527,0.523724550898204,0.42677245508982,0.49402994011976,0.495964071856287,0.412550898203593,0.455724550898204,0.368712574850299,0.436766467065868,0.426760479041916
0.05,0.671616766467066,0.693083832335329,0.572077844311377,0.682455089820359,0.680814371257485,0.603910179640719,0.631311377245509,0.512532934131737,0.627646706586826,0.616982035928144
0.06,0.811,0.824880239520958,0.711287425149701,0.820305389221557,0.817125748502994,0.760395209580838,0.77948502994012,0.660395209580838,0.778868263473054,0.769784431137725
0.07,0.894634730538922,0.902245508982036,0.812604790419162,0.901940119760479,0.898311377245509,0.860155688622755,0.871395209580838,0.771808383233533,0.87314371257485,0.865784431137725
0.08,0.944071856287425,0.945281437125749,0.871395209580838,0.949125748502994,0.946017964071856,0.921958083832335,0.925101796407186,0.840437125748503,0.930790419161677,0.925149700598802
0.09,0.971215568862275,0.970640718562874,0.914245508982036,0.974461077844311,0.97237125748503,0.958497005988024,0.957880239520958,0.891203592814371,0.963580838323353,0.960155688622755
0.1,0.985299401197605,0.98488622754491,0.944706586826347,0.987305389221557,0.985736526946108,0.977664670658683,0.977311377245509,0.927718562874252,0.980802395209581,0.978449101796407
