alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,1.19760479041916e-05,9.58083832335329e-05,5.98802395209581e-06,5.98802395209581e-06
0.002,5.98802395209581e-06,1.79640718562874e-05,0.000215568862275449,5.98802395209581e-06,5.98802395209581e-06
0.003,5.98802395209581e-06,2.39520958083832e-05,0.000317365269461078,2.39520958083832e-05,5.98802395209581e-06
0.004,2.39520958083832e-05,4.19161676646707e-05,0.000365269461077844,4.19161676646707e-05,2.39520958083832e-05
0.005,4.19161676646707e-05,5.38922155688623e-05,0.000497005988023952,6.58682634730539e-05,3.59281437125749e-05
0.006,5.98802395209581e-05,8.98203592814371e-05,0.000574850299401198,7.18562874251497e-05,5.38922155688623e-05
0.007,7.18562874251497e-05,0.000101796407185629,0.000682634730538922,8.98203592814371e-05,7.18562874251497e-05
0.008,7.78443113772455e-05,0.000119760479041916,0.000802395209580838,0.000101796407185629,8.38323353293413e-05
0.009,8.98203592814371e-05,0.000137724550898204,0.000898203592814371,0.00011377245508982,8.98203592814371e-05
0.01,0.000107784431137725,0.000149700598802395,0.000988023952095809,0.000149700598802395,0.000101796407185629
0.02,0.000281437125748503,0.000407185628742515,0.00180838323353293,0.000323353293413174,0.000269461077844311
0.03,0.000485029940119761,0.000760479041916168,0.00261077844311377,0.000574850299401198,0.000467065868263473
0.04,0.000694610778443114,0.00108982035928144,0.00352694610778443,0.000778443113772455,0.000694610778443114
0.05,0.000946107784431138,0.00140718562874251,0.00419760479041916,0.00106586826347305,0.000946107784431138
0.06,0.00124550898203593,0.00181437125748503,0.00510179640718563,0.00140718562874251,0.00120359281437126
0.07,0.00158083832335329,0.00216766467065868,0.00593413173652695,0.00168263473053892,0.00153293413173653
0.08,0.00183233532934132,0.0025748502994012,0.00682634730538922,0.00201197604790419,0.00180239520958084
0.09,0.00219161676646707,0.00295209580838323,0.00758083832335329,0.00237125748502994,0.0021437125748503
0.1,0.00256287425149701,0.00344311377245509,0.00822155688622754,0.00276646706586826,0.00250299401197605
