alpha,t2,w2,s2,b2,p2
0.001,4.79041916167665e-05,3.59281437125749e-05,0.000497005988023952,5.38922155688623e-05,4.79041916167665e-05
0.002,0.000101796407185629,0.000131736526946108,0.000838323353293413,0.000131736526946108,0.000107784431137725
0.003,0.000137724550898204,0.00018562874251497,0.0011377245508982,0.000191616766467066,0.000137724550898204
0.004,0.00018562874251497,0.000251497005988024,0.00138323353293413,0.00025748502994012,0.000191616766467066
0.005,0.000251497005988024,0.000335329341317365,0.00162874251497006,0.000317365269461078,0.000251497005988024
0.006,0.000305389221556886,0.000377245508982036,0.00192215568862275,0.000383233532934132,0.000317365269461078
0.007,0.000353293413173653,0.000419161676646707,0.0021377245508982,0.000419161676646707,0.000347305389221557
0.008,0.000407185628742515,0.000520958083832335,0.00238922155688623,0.000526946107784431,0.000407185628742515
0.009,0.000449101796407186,0.000574850299401198,0.00258083832335329,0.000616766467065868,0.000461077844311377
0.01,0.00055688622754491,0.000664670658682635,0.00277844311377246,0.000706586826347305,0.000550898203592814
0.02,0.00138323353293413,0.00161077844311377,0.0048562874251497,0.00156287425149701,0.00136526946107784
0.03,0.00206586826347305,0.00261676646706587,0.00682035928143713,0.00234730538922156,0.00209580838323353
0.04,0.00304191616766467,0.00374850299401198,0.00889221556886228,0.00350299401197605,0.00303592814371258
0.05,0.00420359281437126,0.00486826347305389,0.0108023952095808,0.00475449101796407,0.00422754491017964
0.06,0.00548502994011976,0.00601796407185629,0.0127245508982036,0.00597604790419162,0.00546107784431138
0.07,0.00650898203592815,0.0072934131736527,0.0141197604790419,0.00711377245508982,0.00655688622754491
0.08,0.00768263473053892,0.00845508982035928,0.0158323353293413,0.00813173652694611,0.00768862275449102
0.09,0.0087185628742515,0.00973652694610779,0.0177185628742515,0.00926347305389221,0.00872455089820359
0.1,0.0098622754491018,0.0109580838323353,0.0196586826347305,0.010502994011976,0.0098562874251497
