alpha,t2,w2,s2,b2,p2
0.001,4.19161676646707e-05,2.9940119760479e-05,7.78443113772455e-05,0.00011377245508982,5.98802395209581e-05
0.002,7.78443113772455e-05,0.000107784431137725,0.000119760479041916,0.00018562874251497,8.98203592814371e-05
0.003,9.58083832335329e-05,0.000203592814371258,0.000191616766467066,0.000269461077844311,0.000125748502994012
0.004,0.000119760479041916,0.000233532934131737,0.000191616766467066,0.000407185628742515,0.000155688622754491
0.005,0.000173652694610778,0.000269461077844311,0.000293413173652695,0.00044311377245509,0.000221556886227545
0.006,0.000221556886227545,0.000317365269461078,0.000293413173652695,0.000526946107784431,0.000281437125748503
0.007,0.000263473053892216,0.000383233532934132,0.000407185628742515,0.000580838323353293,0.000317365269461078
0.008,0.00029940119760479,0.000395209580838323,0.000479041916167665,0.000640718562874252,0.000335329341317365
0.009,0.000341317365269461,0.000455089820359281,0.000479041916167665,0.00070059880239521,0.000377245508982036
0.01,0.000419161676646707,0.000485029940119761,0.000479041916167665,0.000766467065868264,0.000431137724550898
0.02,0.000802395209580838,0.00107185628742515,0.00120359281437126,0.00133532934131737,0.000880239520958084
0.03,0.00125149700598802,0.00166467065868263,0.0018502994011976,0.00198802395209581,0.00131736526946108
0.04,0.00173053892215569,0.00231736526946108,0.00241916167664671,0.00260479041916168,0.0018622754491018
0.05,0.0022874251497006,0.00297005988023952,0.00309580838323353,0.00341317365269461,0.00240718562874252
0.06,0.00287425149700599,0.00379640718562874,0.00381437125748503,0.00425149700598802,0.003
0.07,0.00360479041916168,0.00444311377245509,0.00510179640718563,0.00498802395209581,0.00367664670658683
0.08,0.00432335329341317,0.0051377245508982,0.00553293413173653,0.00569461077844311,0.00435928143712575
0.09,0.00502395209580838,0.006,0.00553293413173653,0.00667065868263473,0.00508982035928144
0.1,0.00574251497005988,0.00692814371257485,0.00747904191616767,0.00749700598802395,0.00579041916167665
