alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,1.79640718562874e-05,5.38922155688623e-05,5.98802395209581e-06,5.98802395209581e-06
0.002,5.98802395209581e-06,5.38922155688623e-05,8.98203592814371e-05,2.39520958083832e-05,1.79640718562874e-05
0.003,2.39520958083832e-05,8.38323353293413e-05,0.000179640718562874,2.39520958083832e-05,2.39520958083832e-05
0.004,2.39520958083832e-05,8.98203592814371e-05,0.00025748502994012,2.9940119760479e-05,2.9940119760479e-05
0.005,2.39520958083832e-05,0.000119760479041916,0.000281437125748503,4.19161676646707e-05,2.9940119760479e-05
0.006,2.9940119760479e-05,0.000143712574850299,0.000335329341317365,4.79041916167665e-05,4.19161676646707e-05
0.007,4.19161676646707e-05,0.000155688622754491,0.000377245508982036,6.58682634730539e-05,4.79041916167665e-05
0.008,4.79041916167665e-05,0.000167664670658683,0.000437125748502994,7.18562874251497e-05,5.38922155688623e-05
0.009,5.38922155688623e-05,0.000179640718562874,0.000437125748502994,8.38323353293413e-05,5.98802395209581e-05
0.01,5.38922155688623e-05,0.000209580838323353,0.000502994011976048,8.98203592814371e-05,7.78443113772455e-05
0.02,0.000125748502994012,0.000449101796407186,0.000970059880239521,0.00018562874251497,0.000161676646706587
0.03,0.00025748502994012,0.00074251497005988,0.00130538922155689,0.000311377245508982,0.000281437125748503
0.04,0.000359281437125749,0.000946107784431138,0.00176646706586826,0.000479041916167665,0.000389221556886228
0.05,0.000502994011976048,0.00119161676646707,0.00207784431137725,0.000646706586826347,0.000520958083832335
0.06,0.000670658682634731,0.00148502994011976,0.00259880239520958,0.000820359281437126,0.000676646706586826
0.07,0.000832335329341317,0.00174850299401198,0.00280239520958084,0.000958083832335329,0.000832335329341317
0.08,0.000964071856287425,0.00198802395209581,0.00350898203592814,0.00117964071856287,0.000976047904191617
0.09,0.00117964071856287,0.0022814371257485,0.00376646706586826,0.00137724550898204,0.00117964071856287
0.1,0.00137125748502994,0.00253293413173653,0.0041377245508982,0.00159281437125749,0.00137724550898204
