alpha,t2,w2,s2,b2,p2
0.001,0.000143712574850299,2.9940119760479e-05,0.000137724550898204,0.000520958083832335,0.000191616766467066
0.002,0.000275449101796407,0.000119760479041916,0.000233532934131737,0.00088622754491018,0.000359281437125749
0.003,0.000401197604790419,0.000245508982035928,0.00037125748502994,0.00125748502994012,0.000544910179640719
0.004,0.000580838323353293,0.000341317365269461,0.000461077844311377,0.00162874251497006,0.00074251497005988
0.005,0.000754491017964072,0.000449101796407186,0.00070059880239521,0.00196407185628743,0.000946107784431138
0.006,0.000940119760479042,0.000622754491017964,0.00070059880239521,0.00225748502994012,0.00109580838323353
0.007,0.00110778443113772,0.000784431137724551,0.000772455089820359,0.00253293413173653,0.00123952095808383
0.008,0.00130538922155689,0.000964071856287425,0.00123353293413174,0.00289221556886228,0.00144311377245509
0.009,0.00150299401197605,0.0011497005988024,0.00123353293413174,0.00322754491017964,0.00164071856287425
0.01,0.00173053892215569,0.00133532934131737,0.00123353293413174,0.00350898203592814,0.0018622754491018
0.02,0.00377844311377246,0.00311377245508982,0.00265269461077844,0.00641916167664671,0.00396407185628743
0.03,0.0060059880239521,0.00548502994011976,0.00391616766467066,0.00945508982035928,0.00607185628742515
0.04,0.00835928143712575,0.00754491017964072,0.00625149700598802,0.0125149700598802,0.00838922155688623
0.05,0.0108622754491018,0.0101377245508982,0.00786826347305389,0.0154011976047904,0.0108682634730539
0.06,0.0135089820359281,0.0125508982035928,0.00931736526946108,0.018311377245509,0.0134191616766467
0.07,0.0161077844311377,0.0150239520958084,0.0110838323353293,0.0210299401197605,0.0159700598802395
0.08,0.0187904191616766,0.0178682634730539,0.0137904191616766,0.0238502994011976,0.0186347305389222
0.09,0.0212754491017964,0.020437125748503,0.0137904191616766,0.0268802395209581,0.0210718562874251
0.1,0.0239520958083832,0.0234191616766467,0.0175089820359281,0.0298383233532934,0.0237005988023952
