alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,1.79640718562874e-05,0.000119760479041916,1.19760479041916e-05,1.19760479041916e-05
0.002,1.79640718562874e-05,2.9940119760479e-05,0.000227544910179641,2.39520958083832e-05,1.79640718562874e-05
0.003,2.39520958083832e-05,5.98802395209581e-05,0.000287425149700599,2.39520958083832e-05,2.39520958083832e-05
0.004,2.39520958083832e-05,7.78443113772455e-05,0.000359281437125749,2.39520958083832e-05,2.39520958083832e-05
0.005,2.39520958083832e-05,9.58083832335329e-05,0.000413173652694611,2.39520958083832e-05,2.39520958083832e-05
0.006,2.39520958083832e-05,0.000107784431137725,0.000485029940119761,2.39520958083832e-05,2.39520958083832e-05
0.007,2.39520958083832e-05,0.00011377245508982,0.000562874251497006,3.59281437125749e-05,2.39520958083832e-05
0.008,2.39520958083832e-05,0.000125748502994012,0.000646706586826347,4.19161676646707e-05,2.9940119760479e-05
0.009,4.19161676646707e-05,0.000131736526946108,0.000718562874251497,4.79041916167665e-05,4.19161676646707e-05
0.01,4.79041916167665e-05,0.000131736526946108,0.000790419161676647,5.38922155688623e-05,4.79041916167665e-05
0.02,8.38323353293413e-05,0.000305389221556886,0.00133532934131737,8.38323353293413e-05,8.38323353293413e-05
0.03,0.000101796407185629,0.000485029940119761,0.00180239520958084,0.00011377245508982,0.000101796407185629
0.04,0.000143712574850299,0.000670658682634731,0.00238922155688623,0.000179640718562874,0.000143712574850299
0.05,0.000227544910179641,0.000868263473053892,0.0028622754491018,0.000233532934131737,0.000227544910179641
0.06,0.000269461077844311,0.00104790419161677,0.00322754491017964,0.000287425149700599,0.000275449101796407
0.07,0.000329341317365269,0.00118562874251497,0.00364670658682635,0.000353293413173653,0.000323353293413174
0.08,0.000407185628742515,0.00137125748502994,0.0040059880239521,0.00044311377245509,0.000419161676646707
0.09,0.000473053892215569,0.00162275449101796,0.0042814371257485,0.000497005988023952,0.000473053892215569
0.1,0.000538922155688623,0.0018562874251497,0.00462874251497006,0.000598802395209581,0.00055688622754491
