alpha,t2,w2,s2,b2,p2
0.001,3.59281437125749e-05,3.59281437125749e-05,6.58682634730539e-05,7.78443113772455e-05,4.19161676646707e-05
0.002,8.38323353293413e-05,7.78443113772455e-05,0.000143712574850299,0.000173652694610778,7.18562874251497e-05
0.003,0.000149700598802395,9.58083832335329e-05,0.000209580838323353,0.000197604790419162,0.000131736526946108
0.004,0.00018562874251497,0.000137724550898204,0.000329341317365269,0.00025748502994012,0.000173652694610778
0.005,0.000203592814371258,0.000167664670658683,0.000383233532934132,0.000281437125748503,0.000203592814371258
0.006,0.000245508982035928,0.000209580838323353,0.000467065868263473,0.000329341317365269,0.000239520958083832
0.007,0.000269461077844311,0.000281437125748503,0.000574850299401198,0.000413173652694611,0.00025748502994012
0.008,0.000293413173652695,0.000335329341317365,0.000748502994011976,0.000479041916167665,0.000293413173652695
0.009,0.000329341317365269,0.000377245508982036,0.000754491017964072,0.000532934131736527,0.000323353293413174
0.01,0.000401197604790419,0.000425149700598802,0.000922155688622754,0.000592814371257485,0.000377245508982036
0.02,0.00088622754491018,0.000958083832335329,0.00186826347305389,0.00125149700598802,0.00081437125748503
0.03,0.00152694610778443,0.00164071856287425,0.00281437125748503,0.00191017964071856,0.00141916167664671
0.04,0.0021377245508982,0.00255688622754491,0.00382634730538922,0.00277844311377246,0.00202395209580838
0.05,0.00295209580838323,0.00337125748502994,0.0047125748502994,0.00356287425149701,0.00276047904191617
0.06,0.00372455089820359,0.00434730538922156,0.00598203592814371,0.00446107784431138,0.00355089820359281
0.07,0.00459880239520958,0.00538323353293413,0.0065748502994012,0.00544311377245509,0.0042814371257485
0.08,0.0055748502994012,0.00646107784431138,0.00734730538922156,0.00644910179640719,0.00518562874251497
0.09,0.00651497005988024,0.00740718562874252,0.00910179640718563,0.00735329341317365,0.00618562874251497
0.1,0.00734730538922156,0.00838922155688623,0.0101976047904192,0.00829341317365269,0.00705389221556886
