delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.320634730538922,0.364155688622755,0.334538922155689,0.32551497005988,0.319287425149701,0.217341317365269,0.274497005988024,0.267874251497006,0.225023952095808,0.217389221556886
0.02,0.589844311377246,0.609676646706587,0.534125748502994,0.595155688622755,0.588634730538922,0.456718562874252,0.495197604790419,0.436077844311377,0.465880239520958,0.456437125748503
0.03,0.796682634730539,0.796173652694611,0.706,0.800455089820359,0.795760479041916,0.69414371257485,0.707688622754491,0.615311377245509,0.702239520958084,0.693904191616766
0.04,0.910191616766467,0.904898203592814,0.82511377245509,0.912544910179641,0.909712574850299,0.84734131736527,0.848850299401198,0.755059880239521,0.85222754491018,0.847353293413174
0.05,0.963413173652695,0.958748502994012,0.900982035928144,0.964622754491018,0.963101796407186,0.930946107784431,0.928658682634731,0.852077844311377,0.933562874251497,0.930910179640719
0.06,0.986508982035928,0.984269461077844,0.948934131736527,0.986940119760479,0.986467065868263,0.971347305389222,0.970101796407186,0.918491017964072,0.972634730538922,0.971293413173653
0.07,0.994868263473054,0.993868263473054,0.971305389221557,0.995071856287425,0.994826347305389,0.988359281437126,0.98697005988024,0.952904191616766,0.988832335329341,0.988323353293413
0.08,0.998287425149701,0.997724550898204,0.984479041916168,0.998347305389222,0.998269461077844,0.995437125748503,0.994748502994012,0.97240119760479,0.995730538922156,0.995437125748503
0.09,0.999275449101796,0.999035928143713,0.991107784431138,0.999305389221557,0.999275449101796,0.998245508982036,0.997790419161677,0.983568862275449,0.998383233532934,0.998245508982036
0.1,0.99977245508982,0.999736526946108,0.995724550898204,0.999790419161677,0.99977245508982,0.999269461077844,0.999317365269461,0.991520958083832,0.999299401197605,0.999269461077844
