delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.131964071856287,0.138946107784431,0.124395209580838,0.138161676646707,0.131718562874251,0.104479041916168,0.109754491017964,0.106868263473054,0.114892215568862,0.104616766467066
0.02,0.171916167664671,0.178838323353293,0.153928143712575,0.179119760479042,0.17140119760479,0.118922155688623,0.124562874251497,0.118574850299401,0.129586826347305,0.118898203592814
0.03,0.21662874251497,0.224688622754491,0.193,0.225347305389222,0.216455089820359,0.14162874251497,0.148131736526946,0.137646706586826,0.153365269461078,0.141658682634731
0.04,0.268077844311377,0.275005988023952,0.231311377245509,0.277473053892216,0.267616766467066,0.173131736526946,0.179341317365269,0.161185628742515,0.186191616766467,0.173179640718563
0.05,0.323676646706587,0.33048502994012,0.274281437125749,0.334119760479042,0.323221556886228,0.211682634730539,0.217622754491018,0.189161676646707,0.226568862275449,0.211604790419162
0.06,0.383101796407186,0.389712574850299,0.324287425149701,0.394035928143713,0.38259880239521,0.256958083832335,0.263287425149701,0.226862275449102,0.273341317365269,0.256604790419162
0.07,0.449706586826347,0.454934131736527,0.380413173652695,0.461083832335329,0.449526946107785,0.313491017964072,0.318778443113772,0.271215568862275,0.330419161676647,0.313287425149701
0.08,0.508347305389222,0.513940119760479,0.427880239520958,0.519880239520958,0.507850299401198,0.366802395209581,0.372365269461078,0.312161676646707,0.385173652694611,0.366538922155689
0.09,0.569634730538922,0.573586826347305,0.480419161676647,0.580976047904192,0.569359281437126,0.42585628742515,0.429461077844311,0.360538922155689,0.444694610778443,0.425706586826347
0.1,0.634251497005988,0.636910179640719,0.537940119760479,0.645035928143713,0.633994011976048,0.491556886227545,0.493473053892216,0.414119760479042,0.510197604790419,0.491263473053892
