delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.288568862275449,0.318,0.269449101796407,0.297131736526946,0.285802395209581,0.196197604790419,0.230197604790419,0.197502994011976,0.21085628742515,0.197101796407186
0.02,0.491736526946108,0.51640119760479,0.430383233532934,0.501994011976048,0.488550898203593,0.365221556886228,0.394964071856287,0.322149700598802,0.382185628742515,0.365712574850299
0.03,0.67274251497006,0.688580838323353,0.588544910179641,0.681550898203593,0.670005988023952,0.549467065868264,0.574083832335329,0.474682634730539,0.567317365269461,0.549670658682635
0.04,0.79751497005988,0.810185628742515,0.724413173652695,0.80437125748503,0.795532934131737,0.703017964071856,0.724670658682635,0.623413173652695,0.716796407185629,0.703149700598802
0.05,0.871299401197605,0.88077245508982,0.815502994011976,0.876,0.870023952095808,0.803814371257485,0.822311377245509,0.735832335329341,0.813814371257485,0.803820359281437
0.06,0.91740119760479,0.92262874251497,0.876047904191617,0.920419161676647,0.916473053892216,0.870838323353293,0.882191616766467,0.818892215568862,0.878023952095808,0.87077245508982
0.07,0.945736526946108,0.947826347305389,0.911916167664671,0.948017964071856,0.944892215568862,0.911874251497006,0.919197604790419,0.869053892215569,0.917,0.911838323353293
0.08,0.962508982035928,0.963029940119761,0.935790419161677,0.964011976047904,0.962023952095808,0.937778443113772,0.941413173652695,0.904287425149701,0.94177245508982,0.937610778443114
0.09,0.974287425149701,0.976071856287425,0.95511377245509,0.975586826347305,0.973910179640719,0.95497005988024,0.959922155688623,0.930359281437126,0.958017964071856,0.954778443113772
0.1,0.984550898203593,0.985622754491018,0.969245508982036,0.985395209580838,0.984311377245509,0.971269461077844,0.974532934131737,0.950766467065868,0.973407185628743,0.971209580838323
