delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.376497005988024,0.418730538922156,0.373053892215569,0.381550898203593,0.374323353293413,0.265790419161677,0.321820359281437,0.29585628742515,0.273676646706587,0.265952095808383
0.02,0.662281437125749,0.676844311377246,0.591700598802395,0.666880239520958,0.660826347305389,0.541365269461078,0.570395209580838,0.490209580838323,0.549700598802395,0.541047904191617
0.03,0.834221556886228,0.838161676646707,0.760299401197605,0.837077844311377,0.833365269461078,0.755173652694611,0.768664670658683,0.679820359281437,0.761023952095808,0.754868263473054
0.04,0.915425149700599,0.915443113772455,0.861131736526946,0.91714371257485,0.914958083832335,0.868047904191617,0.87525748502994,0.808898203592814,0.871778443113773,0.868017964071856
0.05,0.950718562874252,0.947934131736527,0.913365269461078,0.951868263473054,0.950425149700599,0.921958083832335,0.923790419161677,0.88111377245509,0.924233532934132,0.92188622754491
0.06,0.972646706586826,0.968700598802395,0.941922155688623,0.973293413173653,0.972473053892216,0.952892215568862,0.951730538922156,0.919622754491018,0.954443113772455,0.952832335329341
0.07,0.985209580838323,0.981173652694611,0.959185628742515,0.985616766467066,0.985101796407186,0.972491017964072,0.96977245508982,0.942664670658683,0.973508982035928,0.972431137724551
0.08,0.992065868263473,0.98848502994012,0.97325748502994,0.992365269461078,0.991970059880239,0.983874251497006,0.980838323353293,0.961047904191617,0.984538922155689,0.983880239520958
0.09,0.996287425149701,0.994215568862275,0.98314371257485,0.996443113772455,0.996281437125749,0.991748502994012,0.98951497005988,0.974706586826347,0.992125748502994,0.991718562874252
0.1,0.998365269461078,0.996982035928144,0.989467065868264,0.998431137724551,0.998347305389222,0.995922155688623,0.99422754491018,0.983491017964072,0.996155688622754,0.995898203592814
