delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.121658682634731,0.124383233532934,0.0919640718562874,0.133221556886228,0.120437125748503,0.102137724550898,0.101173652694611,0.0778203592814371,0.123532934131737,0.101934131736527
0.02,0.146820359281437,0.149197604790419,0.109790419161677,0.159347305389222,0.145419161676647,0.109479041916168,0.108017964071856,0.082688622754491,0.130922155688623,0.108724550898204
0.03,0.175329341317365,0.177335329341317,0.130814371257485,0.190455089820359,0.174089820359281,0.120706586826347,0.120203592814371,0.0915688622754491,0.143784431137725,0.11988622754491
0.04,0.208724550898204,0.211329341317365,0.154532934131737,0.224766467065868,0.207101796407186,0.136215568862275,0.135011976047904,0.102988023952096,0.159718562874251,0.135209580838323
0.05,0.242209580838323,0.243443113772455,0.179191616766467,0.259467065868263,0.240185628742515,0.157017964071856,0.155586826347305,0.11785628742515,0.183035928143713,0.155916167664671
0.06,0.278263473053892,0.280347305389222,0.206556886227545,0.296784431137725,0.276449101796407,0.180011976047904,0.178694610778443,0.134101796407186,0.207928143712575,0.178718562874252
0.07,0.319011976047904,0.320880239520958,0.239233532934132,0.339892215568862,0.316874251497006,0.208281437125749,0.206035928143713,0.156562874251497,0.237221556886228,0.206958083832335
0.08,0.358982035928144,0.359077844311377,0.268317365269461,0.380502994011976,0.356850299401198,0.237341317365269,0.235520958083832,0.176652694610778,0.269425149700599,0.235838323353293
0.09,0.400101796407186,0.400311377245509,0.300335329341317,0.423089820359281,0.398185628742515,0.270041916167665,0.265682634730539,0.199491017964072,0.302640718562874,0.268041916167665
0.1,0.444874251497006,0.444562874251497,0.337576871717795,0.467712574850299,0.442634730538922,0.307029940119761,0.302958083832335,0.229145084701106,0.341455089820359,0.305089820359281
