delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.146820359281437,0.158293413173653,0.168149700598802,0.15011377245509,0.146574850299401,0.108520958083832,0.119592814371258,0.147497005988024,0.113694610778443,0.108473053892216
0.02,0.208664670658683,0.22048502994012,0.215215568862275,0.212994011976048,0.20848502994012,0.138023952095808,0.148922155688623,0.168425149700599,0.14348502994012,0.137946107784431
0.03,0.281544910179641,0.292305389221557,0.275694610778443,0.286245508982036,0.28137125748503,0.182538922155689,0.194353293413174,0.205508982035928,0.189347305389222,0.182431137724551
0.04,0.362664670658683,0.37325748502994,0.337814371257485,0.368293413173653,0.362568862275449,0.243101796407186,0.254952095808383,0.249311377245509,0.250838323353293,0.243083832335329
0.05,0.452802395209581,0.463449101796407,0.410245508982036,0.458802395209581,0.452706586826347,0.31874251497006,0.329784431137725,0.306934131736527,0.327221556886228,0.318730538922156
0.06,0.542449101796407,0.55085628742515,0.485287425149701,0.548149700598802,0.542317365269461,0.400449101796407,0.410670658682635,0.369197604790419,0.409461077844311,0.400479041916168
0.07,0.631802395209581,0.636610778443114,0.559562874251497,0.637203592814371,0.631556886227545,0.490520958083832,0.497395209580838,0.442544910179641,0.499383233532934,0.490449101796407
0.08,0.711107784431138,0.71548502994012,0.629604790419162,0.716059880239521,0.711017964071856,0.578730538922156,0.585245508982036,0.512125748502994,0.587754491017964,0.578538922155689
0.09,0.77925748502994,0.781604790419162,0.691712574850299,0.783592814371258,0.77911377245509,0.659365269461078,0.662161676646707,0.57811377245509,0.668089820359282,0.659317365269461
0.1,0.839101796407186,0.839455089820359,0.752377245508982,0.842736526946108,0.839065868263473,0.736610778443114,0.738359281437126,0.648730538922156,0.744221556886228,0.736664670658683
