delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.320520958083832,0.349089820359281,0.315137724550898,0.324778443113773,0.318832335329341,0.224479041916168,0.274610778443114,0.263964071856287,0.231964071856287,0.224586826347305
0.02,0.536718562874252,0.535688622754491,0.453245508982036,0.541952095808383,0.535497005988024,0.408790419161677,0.42562874251497,0.365053892215569,0.41748502994012,0.408550898203593
0.03,0.72497005988024,0.704766467065868,0.594233532934132,0.729191616766467,0.723904191616767,0.604928143712575,0.598245508982036,0.495221556886228,0.614125748502994,0.604760479041916
0.04,0.856946107784431,0.831544910179641,0.71522754491018,0.859844311377245,0.856419161676647,0.768640718562874,0.748269461077844,0.621832335329341,0.775562874251497,0.76848502994012
0.05,0.930676646706587,0.909868263473054,0.804119760479042,0.932461077844311,0.93051497005988,0.877359281437126,0.852994011976048,0.725646706586826,0.881281437125749,0.877275449101797
0.06,0.968526946107784,0.955041916167665,0.87025748502994,0.969497005988024,0.968389221556886,0.938317365269461,0.919305389221557,0.806712574850299,0.940874251497006,0.938179640718563
0.07,0.986,0.978760479041916,0.91962874251497,0.986497005988024,0.98597005988024,0.970664670658683,0.959682634730539,0.873119760479042,0.971910179640719,0.970676646706587
0.08,0.994652694610778,0.991479041916168,0.952916167664671,0.994844311377246,0.994622754491018,0.987538922155689,0.981766467065868,0.920802395209581,0.988251497005988,0.987502994011976
0.09,0.998137724550898,0.99625748502994,0.971,0.998215568862275,0.998101796407186,0.994826347305389,0.991562874251497,0.948916167664671,0.995125748502994,0.994838323353293
0.1,0.999287425149701,0.998479041916168,0.983413173652695,0.999323353293413,0.999293413173653,0.997922155688623,0.996425149700599,0.96897005988024,0.998041916167665,0.997934131736527
