alpha,t2,w2,s2,b2,p2
0.001,0,0,0,0,5.98802395209581e-06
0.002,0,0,0,5.98802395209581e-06,5.98802395209581e-06
0.003,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
0.004,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
0.005,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
0.006,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
0.007,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06
0.008,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06
0.009,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,1.19760479041916e-05
0.01,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,1.19760479041916e-05
0.02,1.19760479041916e-05,2.39520958083832e-05,5.38922155688623e-05,2.9940119760479e-05,1.79640718562874e-05
0.03,2.9940119760479e-05,3.59281437125749e-05,0.000131736526946108,4.79041916167665e-05,3.59281437125749e-05
0.04,4.79041916167665e-05,9.58083832335329e-05,0.000203592814371258,6.58682634730539e-05,4.79041916167665e-05
0.05,5.98802395209581e-05,0.000131736526946108,0.000233532934131737,0.000101796407185629,5.98802395209581e-05
0.06,7.78443113772455e-05,0.000167664670658683,0.000323353293413174,0.000143712574850299,7.78443113772455e-05
0.07,0.000119760479041916,0.000209580838323353,0.00044311377245509,0.000149700598802395,0.000119760479041916
0.08,0.000143712574850299,0.00025748502994012,0.000497005988023952,0.000167664670658683,0.000137724550898204
0.09,0.000149700598802395,0.000281437125748503,0.000497005988023952,0.00018562874251497,0.000149700598802395
0.1,0.000167664670658683,0.000329341317365269,0.000670658682634731,0.000203592814371258,0.000161676646706587
