alpha,t2,w2,s2,b2,p2
0.001,1.19760479041916e-05,0,5.98802395209581e-06,7.78443113772455e-05,2.39520958083832e-05
0.002,2.9940119760479e-05,5.98802395209581e-06,5.98802395209581e-06,0.000143712574850299,5.38922155688623e-05
0.003,6.58682634730539e-05,2.9940119760479e-05,2.39520958083832e-05,0.000227544910179641,7.18562874251497e-05
0.004,9.58083832335329e-05,4.19161676646707e-05,4.79041916167665e-05,0.000311377245508982,0.000143712574850299
0.005,0.000125748502994012,5.38922155688623e-05,7.78443113772455e-05,0.000353293413173653,0.000179640718562874
0.006,0.000167664670658683,5.38922155688623e-05,7.78443113772455e-05,0.000377245508982036,0.000191616766467066
0.007,0.000191616766467066,8.38323353293413e-05,8.38323353293413e-05,0.00044311377245509,0.000227544910179641
0.008,0.000245508982035928,0.000107784431137725,0.000149700598802395,0.000532934131736527,0.000269461077844311
0.009,0.000263473053892216,0.000167664670658683,0.000149700598802395,0.000616766467065868,0.000305389221556886
0.01,0.000311377245508982,0.000191616766467066,0.000149700598802395,0.000730538922155689,0.000347305389221557
0.02,0.000790419161676647,0.000610778443113772,0.000449101796407186,0.00138922155688623,0.000826347305389222
0.03,0.00125149700598802,0.001,0.000790419161676647,0.00209580838323353,0.00129341317365269
0.04,0.00179640718562874,0.00143712574850299,0.00125748502994012,0.0028562874251497,0.00179640718562874
0.05,0.00244311377245509,0.00219161676646707,0.00161077844311377,0.00352694610778443,0.0024311377245509
0.06,0.00310778443113772,0.00286826347305389,0.00201796407185629,0.0042874251497006,0.00308982035928144
0.07,0.00370059880239521,0.00351497005988024,0.00250898203592814,0.00505389221556886,0.00368263473053892
0.08,0.00438323353293413,0.00432934131736527,0.00319161676646707,0.00582634730538922,0.0042934131736527
0.09,0.00512574850299401,0.00494610778443114,0.00319161676646707,0.00678443113772455,0.005
0.1,0.00589820359281437,0.00570059880239521,0.00425149700598802,0.00778443113772455,0.00582634730538922
