alpha,t2,w2,s2,b2,p2
0.001,0,0,0,1.19760479041916e-05,0
0.002,0,0,5.98802395209581e-06,3.59281437125749e-05,0
0.003,0,5.98802395209581e-06,5.98802395209581e-06,5.38922155688623e-05,0
0.004,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06,5.38922155688623e-05,1.19760479041916e-05
0.005,2.9940119760479e-05,5.98802395209581e-06,1.79640718562874e-05,6.58682634730539e-05,1.79640718562874e-05
0.006,3.59281437125749e-05,1.19760479041916e-05,1.79640718562874e-05,7.18562874251497e-05,2.9940119760479e-05
0.007,4.79041916167665e-05,1.79640718562874e-05,1.79640718562874e-05,7.18562874251497e-05,3.59281437125749e-05
0.008,5.38922155688623e-05,3.59281437125749e-05,3.59281437125749e-05,7.78443113772455e-05,4.79041916167665e-05
0.009,5.38922155688623e-05,4.19161676646707e-05,3.59281437125749e-05,7.78443113772455e-05,4.79041916167665e-05
0.01,5.38922155688623e-05,5.38922155688623e-05,3.59281437125749e-05,0.000101796407185629,5.38922155688623e-05
0.02,0.00011377245508982,0.00011377245508982,0.000167664670658683,0.000203592814371258,0.000101796407185629
0.03,0.000179640718562874,0.000173652694610778,0.000233532934131737,0.000305389221556886,0.000173652694610778
0.04,0.000269461077844311,0.000275449101796407,0.00029940119760479,0.000431137724550898,0.000233532934131737
0.05,0.000359281437125749,0.000383233532934132,0.000479041916167665,0.000550898203592814,0.000317365269461078
0.06,0.000485029940119761,0.000491017964071856,0.000580838323353293,0.000670658682634731,0.000419161676646707
0.07,0.000580838323353293,0.000604790419161677,0.000730538922155689,0.000808383233532934,0.000520958083832335
0.08,0.000706586826347305,0.00074251497005988,0.00110179640718563,0.000946107784431138,0.00062874251497006
0.09,0.000820359281437126,0.000874251497005988,0.00110179640718563,0.00110179640718563,0.000706586826347305
0.1,0.000958083832335329,0.00102395209580838,0.00136526946107784,0.00126946107784431,0.000868263473053892
