alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.264604790419162,0.290311377245509,0.220988023952096,0.294,0.289065868263473,0.205275449101796,0.231059880239521,0.173892215568862,0.254053892215569,0.232065868263473
0.002,0.33459880239521,0.362383233532934,0.277203592814371,0.361245508982036,0.356353293413174,0.264574850299401,0.290311377245509,0.221,0.312245508982036,0.289053892215569
0.003,0.381532934131737,0.410520958083832,0.312862275449102,0.406658682634731,0.400982035928144,0.303473053892216,0.332311377245509,0.249808383233533,0.351604790419162,0.327137724550898
0.004,0.417095808383234,0.444946107784431,0.350095808383234,0.441149700598802,0.433658682634731,0.334592814371258,0.362383233532934,0.27722754491018,0.381694610778443,0.356347305389222
0.005,0.445497005988024,0.473125748502994,0.368664670658683,0.468982035928144,0.460892215568862,0.360065868263473,0.389365269461078,0.295395209580838,0.405610778443114,0.380317365269461
0.006,0.469688622754491,0.494047904191617,0.388508982035928,0.491826347305389,0.482988023952096,0.38151497005988,0.410520958083832,0.312892215568862,0.426431137724551,0.400928143712575
0.007,0.489958083832335,0.514802395209581,0.409269461077844,0.510982035928144,0.502,0.400197604790419,0.427646706586826,0.330071856287425,0.444359281437126,0.418221556886228
0.008,0.507568862275449,0.532838323353293,0.41037125748503,0.528455089820359,0.518928143712575,0.417089820359282,0.444946107784431,0.35014371257485,0.459748502994012,0.433802395209581
0.009,0.523407185628743,0.546616766467066,0.427760479041916,0.54397005988024,0.534209580838323,0.432005988023952,0.459155688622754,0.35014371257485,0.473724550898204,0.447934131736527
0.01,0.538101796407186,0.563850299401198,0.448149700598802,0.558137724550898,0.547868263473054,0.445491017964072,0.473131736526946,0.368712574850299,0.486083832335329,0.460844311377246
0.02,0.637754491017964,0.656556886227545,0.541209580838323,0.654323353293413,0.642245508982036,0.538101796407186,0.563880239520958,0.448275449101796,0.572035928143713,0.547874251497006
0.03,0.695706586826347,0.710646706586826,0.596544910179641,0.709640718562874,0.698023952095808,0.596395209580838,0.618137724550898,0.498449101796407,0.624538922155689,0.603035928143713
0.04,0.736341317365269,0.747491017964072,0.63537125748503,0.749215568862276,0.737053892215569,0.63777245508982,0.656622754491018,0.541461077844311,0.661994011976048,0.642263473053892
0.05,0.767437125748503,0.776532934131737,0.65988622754491,0.778443113772455,0.767688622754491,0.669736526946108,0.684347305389222,0.565562874251497,0.691754491017964,0.672994011976048
0.06,0.791796407185629,0.797796407185629,0.690341317365269,0.801317365269461,0.791161676646707,0.69574251497006,0.710778443113773,0.596922155688623,0.715095808383234,0.698047904191617
0.07,0.811838323353294,0.818191616766467,0.711323353293413,0.820491017964072,0.810934131736527,0.717502994011976,0.730868263473054,0.607251497005988,0.735197604790419,0.718988023952096
0.08,0.828922155688623,0.83362874251497,0.729814371257485,0.836317365269461,0.827820359281437,0.736407185628743,0.747700598802395,0.635850299401198,0.753191616766467,0.737161676646707
0.09,0.843293413173653,0.847898203592814,0.744580838323353,0.850562874251497,0.842185628742515,0.753592814371257,0.763850299401198,0.648904191616767,0.767898203592814,0.753940119760479
0.1,0.856293413173653,0.859311377245509,0.766365269461078,0.862461077844311,0.855149700598802,0.767532934131737,0.776802395209581,0.660473053892216,0.780616766467066,0.767736526946108
