alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.368359281437126,0.405712574850299,0.323389221556886,0.400029940119761,0.394035928143713,0.303155688622755,0.340874251497006,0.268520958083832,0.356532934131737,0.333652694610778
0.002,0.438958083832335,0.477544910179641,0.385149700598802,0.466610778443114,0.460095808383234,0.368323353293413,0.405718562874252,0.323395209580838,0.416437125748503,0.39411377245509
0.003,0.483538922155689,0.524281437125748,0.423263473053892,0.508275449101797,0.501263473053892,0.408670658682635,0.448580838323353,0.356209580838323,0.454814371257485,0.432059880239521
0.004,0.515712574850299,0.556065868263473,0.461646706586826,0.538640718562874,0.531383233532934,0.438946107784431,0.477550898203593,0.385167664670659,0.483149700598802,0.460035928143713
0.005,0.541341317365269,0.58111377245509,0.479479041916168,0.562802395209581,0.554724550898204,0.463299401197605,0.50440119760479,0.40485628742515,0.505173652694611,0.482766467065868
0.006,0.562017964071856,0.599107784431138,0.499329341317365,0.583167664670659,0.574502994011976,0.483526946107784,0.524305389221557,0.423293413173653,0.523730538922156,0.501263473053892
0.007,0.58014371257485,0.617395209580838,0.517688622754491,0.600377245508982,0.591502994011976,0.500838323353293,0.540293413173653,0.442149700598802,0.539508982035928,0.517293413173653
0.008,0.596011976047904,0.632365269461078,0.51840119760479,0.615538922155689,0.606149700598802,0.515700598802395,0.556095808383234,0.461694610778443,0.552934131736527,0.531281437125749
0.009,0.610209580838323,0.643532934131737,0.536,0.628413173652695,0.618916167664671,0.529095808383234,0.568910179640719,0.461694610778443,0.565167664670659,0.543604790419162
0.01,0.622263473053892,0.657922155688623,0.554802395209581,0.639988023952096,0.630736526946108,0.541341317365269,0.581155688622754,0.479532934131737,0.576131736526946,0.554778443113773
0.02,0.703479041916168,0.730670658682635,0.636323353293413,0.716281437125749,0.707275449101796,0.622281437125749,0.658017964071856,0.554952095808383,0.649676646706587,0.630718562874252
0.03,0.748808383233533,0.772359281437126,0.682131736526946,0.758862275449102,0.750592814371258,0.669508982035928,0.700640718562874,0.598023952095808,0.692802395209581,0.675299401197605
0.04,0.779748502994012,0.800065868263473,0.714047904191617,0.788622754491018,0.780203592814371,0.703532934131737,0.730910179640719,0.636748502994012,0.722874251497006,0.707311377245509
0.05,0.803604790419162,0.821712574850299,0.734838323353293,0.81134131736527,0.803724550898204,0.728538922155689,0.7527125748503,0.658041916167665,0.745568862275449,0.730946107784431
0.06,0.822221556886228,0.837491017964072,0.75697005988024,0.829167664670659,0.821401197604791,0.748934131736527,0.772688622754491,0.682736526946108,0.763592814371258,0.750760479041916
0.07,0.837760479041916,0.852017964071856,0.77459880239521,0.843790419161677,0.836814371257485,0.765508982035928,0.787820359281437,0.691323353293413,0.77897005988024,0.766497005988024
0.08,0.850281437125749,0.86251497005988,0.787664670658683,0.855976047904192,0.849077844311377,0.779916167664671,0.800538922155689,0.714868263473054,0.792413173652695,0.780401197604791
0.09,0.861383233532934,0.87234131736527,0.800263473053892,0.866712574850299,0.860047904191617,0.792664670658683,0.812802395209581,0.725185628742515,0.804059880239521,0.792760479041916
0.1,0.871299401197605,0.88077245508982,0.815502994011976,0.876,0.870023952095808,0.803814371257485,0.822311377245509,0.735832335329341,0.813814371257485,0.803820359281437
