delta,t2,w2,s2,b2,p2
0.01,0.00120958083832335,0.000676646706586826,0.000670658682634731,0.00279041916167665,0.0011437125748503
0.02,0.000592814371257485,0.000353293413173653,0.000491017964071856,0.00154491017964072,0.000538922155688623
0.03,0.000323353293413174,0.000191616766467066,0.000215568862275449,0.000880239520958084,0.000305389221556886
0.04,0.000149700598802395,0.000107784431137725,0.000125748502994012,0.000407185628742515,0.000137724550898204
0.05,0.000131736526946108,8.38323353293413e-05,8.98203592814371e-05,0.000353293413173653,0.000101796407185629
0.06,4.79041916167665e-05,2.9940119760479e-05,3.59281437125749e-05,0.000119760479041916,3.59281437125749e-05
0.07,4.19161676646707e-05,5.98802395209581e-06,3.59281437125749e-05,8.38323353293413e-05,2.9940119760479e-05
0.08,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06,5.38922155688623e-05,1.19760479041916e-05
0.09,5.98802395209581e-06,0,5.98802395209581e-06,2.39520958083832e-05,0
0.1,5.98802395209581e-06,0,0,5.98802395209581e-06,5.98802395209581e-06
