delta,t2,w2,s2,b2,p2
0.01,0.0011437125748503,0.00109580838323353,0.00165868263473054,0.00193413173652695,0.00116766467065868
0.02,0.00062874251497006,0.000616766467065868,0.00138922155688623,0.0011497005988024,0.000640718562874252
0.03,0.000329341317365269,0.00037125748502994,0.000694610778443114,0.000658682634730539,0.000353293413173653
0.04,0.000239520958083832,0.000209580838323353,0.000520958083832335,0.000425149700598802,0.000239520958083832
0.05,0.000143712574850299,0.000119760479041916,0.000311377245508982,0.000221556886227545,0.000149700598802395
0.06,8.38323353293413e-05,7.18562874251497e-05,0.000149700598802395,0.000149700598802395,8.98203592814371e-05
0.07,5.38922155688623e-05,3.59281437125749e-05,7.78443113772455e-05,0.000101796407185629,4.19161676646707e-05
0.08,1.79640718562874e-05,5.98802395209581e-06,3.59281437125749e-05,2.39520958083832e-05,1.79640718562874e-05
0.09,1.79640718562874e-05,1.79640718562874e-05,6.58682634730539e-05,2.39520958083832e-05,1.79640718562874e-05
0.1,0,5.98802395209581e-06,1.79640718562874e-05,5.98802395209581e-06,0
