delta,t2,w2,s2,b2,p2
0.01,0.00102395209580838,0.00131137724550898,0.0037185628742515,0.00129940119760479,0.00104191616766467
0.02,0.000377245508982036,0.000526946107784431,0.00243712574850299,0.000532934131736527,0.000389221556886228
0.03,0.00018562874251497,0.000251497005988024,0.00138323353293413,0.00025748502994012,0.000191616766467066
0.04,4.79041916167665e-05,7.18562874251497e-05,0.000772455089820359,8.38323353293413e-05,4.79041916167665e-05
0.05,5.38922155688623e-05,4.79041916167665e-05,0.00051497005988024,6.58682634730539e-05,5.38922155688623e-05
0.06,2.39520958083832e-05,4.19161676646707e-05,0.000167664670658683,3.59281437125749e-05,2.39520958083832e-05
0.07,1.19760479041916e-05,1.79640718562874e-05,0.000167664670658683,1.79640718562874e-05,1.19760479041916e-05
0.08,0,0,7.18562874251497e-05,0,0
0.09,0,0,1.79640718562874e-05,0,0
0.1,0,0,0,5.98802395209581e-06,0
