delta,t2,w2,s2,b2,p2
0.01,0.000622754491017964,0.000754491017964072,0.00247904191616767,0.000802395209580838,0.000616766467065868
0.02,0.000161676646706587,0.000239520958083832,0.001,0.000203592814371258,0.000161676646706587
0.03,2.39520958083832e-05,4.19161676646707e-05,0.000365269461077844,4.19161676646707e-05,2.39520958083832e-05
0.04,0,1.19760479041916e-05,0.000197604790419162,0,0
0.05,0,0,0.000125748502994012,0,0
0.06,0,0,2.9940119760479e-05,0,0
0.07,0,0,2.39520958083832e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,0,0,0
