alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.860167664670659,0.871395209580838,0.771808383233533,0.869215568862276,0.865832335329341,0.821275449101796,0.836760479041916,0.730137724550898,0.838023952095808,0.829574850299401
0.002,0.894634730538922,0.902245508982036,0.812604790419162,0.901940119760479,0.898311377245509,0.860155688622755,0.871395209580838,0.771808383233533,0.87314371257485,0.865784431137725
0.003,0.913263473053892,0.918389221556886,0.833784431137725,0.919251497005988,0.915814371257485,0.880844311377246,0.89011377245509,0.795814371257485,0.89177245508982,0.885263473053892
0.004,0.924616766467066,0.928592814371257,0.84911377245509,0.930221556886227,0.926622754491018,0.894634730538922,0.902245508982036,0.812604790419162,0.90425748502994,0.898269461077844
0.005,0.933281437125748,0.936137724550898,0.861455089820359,0.938185628742515,0.934928143712575,0.904778443113772,0.911568862275449,0.823347305389222,0.913946107784431,0.908017964071856
0.006,0.939892215568862,0.941556886227545,0.869437125748503,0.944179640718563,0.94114371257485,0.913263473053892,0.918389221556886,0.833784431137725,0.920808383233533,0.915814371257485
0.007,0.945185628742515,0.946197604790419,0.877922155688623,0.948988023952096,0.946221556886228,0.919622754491018,0.923850299401198,0.84297005988024,0.926413173652695,0.921640718562874
0.008,0.949353293413174,0.950179640718563,0.882089820359281,0.952604790419162,0.950251497005988,0.924616766467066,0.928592814371257,0.84911377245509,0.931263473053892,0.926592814371257
0.009,0.952862275449102,0.953634730538922,0.889419161676647,0.955994011976048,0.953491017964072,0.929317365269461,0.932443113772455,0.856676646706587,0.935544910179641,0.931053892215569
0.01,0.955850299401198,0.956155688622754,0.893664670658683,0.958952095808383,0.956467065868264,0.933281437125748,0.936137724550898,0.861455089820359,0.939077844311377,0.934922155688623
0.02,0.973005988023952,0.971964071856288,0.923640718562874,0.974796407185629,0.973251497005988,0.955850299401198,0.956155688622754,0.893670658682635,0.959185628742515,0.956461077844311
0.03,0.980910179640719,0.979455089820359,0.936814371257485,0.982053892215569,0.980934131736527,0.966688622754491,0.966263473053892,0.911676646706587,0.969065868263473,0.967095808383234
0.04,0.985419161676647,0.984059880239521,0.946844311377246,0.986329341317365,0.985395209580838,0.973005988023952,0.971964071856288,0.92365868263473,0.974934131736527,0.973215568862275
0.05,0.988359281437126,0.98697005988024,0.952868263473054,0.989005988023952,0.988329341317365,0.977682634730539,0.976293413173653,0.931275449101796,0.979005988023952,0.977820359281437
0.06,0.990353293413174,0.989017964071856,0.958389221556886,0.990814371257485,0.990383233532934,0.980910179640719,0.979455089820359,0.936838323353293,0.982089820359281,0.980934131736527
0.07,0.991862275449102,0.990778443113772,0.962311377245509,0.992209580838323,0.991850299401198,0.983317365269461,0.981982035928144,0.942053892215569,0.984269461077844,0.983323353293413
0.08,0.993047904191617,0.991940119760479,0.966502994011976,0.993359281437126,0.993023952095808,0.985419161676647,0.984059880239521,0.946874251497006,0.986305389221557,0.985419161676647
0.09,0.994089820359281,0.993065868263473,0.969910179640719,0.994365269461078,0.994065868263473,0.987095808383233,0.985724550898204,0.949916167664671,0.987784431137725,0.987089820359281
0.1,0.994868263473054,0.993868263473054,0.971305389221557,0.995071856287425,0.994826347305389,0.988359281437126,0.98697005988024,0.952904191616766,0.988832335329341,0.988323353293413
