alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00776646706586826,0.00398802395209581,0.00649700598802395,0.0193592814371257,0.00953892215568862,0.00407185628742515,0.00150898203592814,0.00403592814371258,0.0139041916167665,0.00541317365269461
0.002,0.0151916167664671,0.00991017964071856,0.0104311377245509,0.0300538922155689,0.0171556886227545,0.00782634730538922,0.0039940119760479,0.00653293413173653,0.0216347305389222,0.00970059880239521
0.003,0.0219461077844311,0.0157544910179641,0.0146826347305389,0.0383353293413174,0.0234311377245509,0.0115748502994012,0.00691616766467066,0.00884431137724551,0.028059880239521,0.0133353293413174
0.004,0.0283892215568862,0.0210718562874251,0.0233652694610778,0.0458862275449102,0.0296826347305389,0.0152874251497006,0.00998802395209581,0.010497005988024,0.033622754491018,0.0173832335329341
0.005,0.0343053892215569,0.0267365269461078,0.0233652694610778,0.0529880239520958,0.0354431137724551,0.0186826347305389,0.0128263473053892,0.0148263473053892,0.0382994011976048,0.0203053892215569
0.006,0.0397904191616766,0.0322335329341317,0.0274730538922156,0.0596946107784431,0.0409880239520958,0.0221437125748503,0.015874251497006,0.0148263473053892,0.0427544910179641,0.0237365269461078
0.007,0.0450479041916168,0.0374071856287425,0.0355389221556886,0.0660838323353293,0.0459041916167665,0.0255389221556886,0.0187604790419162,0.0166407185628743,0.046814371257485,0.026622754491018
0.008,0.0502095808383234,0.0427245508982036,0.0358502994011976,0.0717125748502994,0.0510658682634731,0.0286946107784431,0.0212754491017964,0.0236586826347305,0.0509760479041916,0.0301197604790419
0.009,0.0548083832335329,0.0477065868263473,0.0368263473053892,0.0771437125748503,0.0557425149700599,0.0319101796407186,0.0242275449101796,0.0236586826347305,0.0543532934131737,0.0330958083832335
0.01,0.0598622754491018,0.0526706586826347,0.0404251497005988,0.0826107784431138,0.0605868263473054,0.0347245508982036,0.0269940119760479,0.0236586826347305,0.0581317365269461,0.0359101796407186
0.02,0.103221556886228,0.0967005988023952,0.0763652694610778,0.128041916167665,0.103101796407186,0.0608982035928144,0.0535508982035928,0.0410658682634731,0.0891616766467066,0.0616526946107785
0.03,0.139508982035928,0.135658682634731,0.0996946107784431,0.16537125748503,0.138694610778443,0.0844790419161677,0.0777544910179641,0.0563233532934132,0.114269461077844,0.0841916167664671
0.04,0.172053892215569,0.168646706586826,0.129185628742515,0.196862275449102,0.171083832335329,0.105526946107784,0.0988323353293413,0.0780059880239521,0.136251497005988,0.105389221556886
0.05,0.200994011976048,0.198916167664671,0.150694610778443,0.225029940119761,0.199760479041916,0.125107784431138,0.120083832335329,0.0910898203592814,0.156305389221557,0.124568862275449
0.06,0.227233532934132,0.226688622754491,0.175604790419162,0.251455089820359,0.225688622754491,0.143305389221557,0.139269461077844,0.102467065868263,0.174538922155689,0.142377245508982
0.07,0.252508982035928,0.253125748502994,0.179215568862275,0.275562874251497,0.25085628742515,0.161287425149701,0.157053892215569,0.115467065868263,0.191197604790419,0.159910179640719
0.08,0.275652694610778,0.276179640718563,0.204497005988024,0.297508982035928,0.274137724550898,0.177550898203593,0.174053892215569,0.133479041916168,0.207652694610778,0.176544910179641
0.09,0.297580838323353,0.298215568862275,0.234425149700599,0.319287425149701,0.295724550898204,0.193089820359281,0.190149700598802,0.133479041916168,0.222832335329341,0.191508982035928
0.1,0.319011976047904,0.320880239520958,0.239233532934132,0.339892215568862,0.316874251497006,0.208281437125749,0.206035928143713,0.156562874251497,0.237221556886228,0.206958083832335
