delta,t2,w2,s2,b2,p2
0.01,0.00644910179640719,0.00855089820359281,0.00662275449101796,0.00962275449101796,0.00712574850299401
0.02,0.00239520958083832,0.00334131736526946,0.00295209580838323,0.00365269461077844,0.00261077844311377
0.03,0.00107185628742515,0.00169461077844311,0.00150299401197605,0.00176646706586826,0.00119760479041916
0.04,0.000485029940119761,0.000622754491017964,0.000796407185628743,0.000832335329341317,0.000550898203592814
0.05,0.000215568862275449,0.000437125748502994,0.00055688622754491,0.000401197604790419,0.000269461077844311
0.06,0.000137724550898204,0.000221556886227545,0.000341317365269461,0.000227544910179641,0.000167664670658683
0.07,5.38922155688623e-05,0.000143712574850299,0.000293413173652695,0.000101796407185629,5.98802395209581e-05
0.08,4.79041916167665e-05,9.58083832335329e-05,0.000203592814371258,6.58682634730539e-05,4.79041916167665e-05
0.09,2.39520958083832e-05,2.9940119760479e-05,0.000107784431137725,4.19161676646707e-05,2.39520958083832e-05
0.1,0,5.98802395209581e-06,8.98203592814371e-05,2.39520958083832e-05,1.19760479041916e-05
