delta,t2,w2,s2,b2,p2
0.01,0.00719161676646707,0.00879640718562874,0.0157544910179641,0.00794610778443114,0.00705988023952096
0.02,0.00226347305389222,0.0031377245508982,0.0072814371257485,0.0025688622754491,0.00219760479041916
0.03,0.000694610778443114,0.00108982035928144,0.00352694610778443,0.000778443113772455,0.000694610778443114
0.04,0.000203592814371258,0.00037125748502994,0.00191017964071856,0.000233532934131737,0.000191616766467066
0.05,5.98802395209581e-05,0.000119760479041916,0.000802395209580838,6.58682634730539e-05,5.38922155688623e-05
0.06,2.9940119760479e-05,2.39520958083832e-05,0.00029940119760479,2.9940119760479e-05,2.9940119760479e-05
0.07,0,1.79640718562874e-05,0.000137724550898204,0,0
0.08,5.98802395209581e-06,0,1.79640718562874e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,3.59281437125749e-05,0,0
0.1,0,0,0,0,0
