delta,t2,w2,s2,b2,p2
0.01,0.0130179640718563,0.013311377245509,0.0142874251497006,0.0154491017964072,0.0130059880239521
0.02,0.00879640718562874,0.00922754491017964,0.0101676646706587,0.0109281437125749,0.0088562874251497
0.03,0.00558083832335329,0.00558682634730539,0.00656287425149701,0.00682035928143713,0.00559281437125749
0.04,0.00367065868263473,0.00340119760479042,0.00456287425149701,0.0042934131736527,0.00367065868263473
0.05,0.00210179640718563,0.00215568862275449,0.00294610778443114,0.00267664670658683,0.00213173652694611
0.06,0.00147305389221557,0.00140119760479042,0.00191616766467066,0.0018622754491018,0.00144311377245509
0.07,0.000838323353293413,0.000820359281437126,0.00117964071856287,0.00104191616766467,0.000838323353293413
0.08,0.000485029940119761,0.00055688622754491,0.000856287425149701,0.000580838323353293,0.000485029940119761
0.09,0.000311377245508982,0.000311377245508982,0.000532934131736527,0.000359281437125749,0.00029940119760479
0.1,0.000131736526946108,0.000131736526946108,0.00029940119760479,0.000173652694610778,0.000131736526946108
