delta,t2,w2,s2,b2,p2
0.01,0.011251497005988,0.0123592814371257,0.0213892215568862,0.0122275449101796,0.0112814371257485
0.02,0.0060059880239521,0.00674850299401198,0.0132275449101796,0.00666467065868264,0.00601796407185629
0.03,0.00304191616766467,0.00374850299401198,0.00889221556886228,0.00350299401197605,0.00303592814371258
0.04,0.00158083832335329,0.00183233532934132,0.00535329341317365,0.00174251497005988,0.00158083832335329
0.05,0.000784431137724551,0.00103592814371257,0.00323353293413174,0.000874251497005988,0.000784431137724551
0.06,0.000329341317365269,0.000389221556886228,0.00172455089820359,0.000365269461077844,0.000329341317365269
0.07,0.000209580838323353,0.000275449101796407,0.00122754491017964,0.000233532934131737,0.000209580838323353
0.08,7.78443113772455e-05,9.58083832335329e-05,0.000538922155688623,8.98203592814371e-05,7.78443113772455e-05
0.09,5.38922155688623e-05,6.58682634730539e-05,0.000347305389221557,5.98802395209581e-05,5.38922155688623e-05
0.1,5.98802395209581e-06,5.98802395209581e-06,0.000101796407185629,5.98802395209581e-06,5.98802395209581e-06
