delta,t2,w2,s2,b2,p2
0.01,0.00531137724550898,0.00780838323353293,0.010562874251497,0.00649700598802395,0.00550299401197605
0.02,0.00141317365269461,0.00247305389221557,0.00479640718562874,0.00179041916167665,0.00143712574850299
0.03,0.000317365269461078,0.000688622754491018,0.00220958083832335,0.000389221556886228,0.000329341317365269
0.04,5.98802395209581e-05,0.000239520958083832,0.00106586826347305,8.38323353293413e-05,5.98802395209581e-05
0.05,1.79640718562874e-05,7.78443113772455e-05,0.00044311377245509,2.39520958083832e-05,1.79640718562874e-05
0.06,0,2.39520958083832e-05,0.000215568862275449,0,0
0.07,5.98802395209581e-06,1.19760479041916e-05,8.38323353293413e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,1.79640718562874e-05,4.19161676646707e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,3.59281437125749e-05,0,0
0.1,0,0,5.98802395209581e-06,0,0
