delta,t2,w2,s2,b2,p2
0.01,0.0127305389221557,0.0125868263473054,0.00898802395209581,0.0181556886227545,0.0117904191616766
0.02,0.0078622754491018,0.00765269461077844,0.00568263473053892,0.0114670658682635,0.00719161676646707
0.03,0.00470658682634731,0.00462275449101796,0.0035748502994012,0.0071497005988024,0.00432934131736527
0.04,0.00248502994011976,0.00241317365269461,0.00211976047904192,0.00379041916167665,0.00219760479041916
0.05,0.0017185628742515,0.00169461077844311,0.0015688622754491,0.00249101796407186,0.0015748502994012
0.06,0.000754491017964072,0.000730538922155689,0.000772455089820359,0.00118562874251497,0.000652694610778443
0.07,0.000532934131736527,0.000502994011976048,0.000550898203592814,0.000904191616766467,0.000502994011976048
0.08,0.000269461077844311,0.000275449101796407,0.00029940119760479,0.000431137724550898,0.000233532934131737
0.09,0.000197604790419162,0.000209580838323353,0.000263473053892216,0.000311377245508982,0.000173652694610778
0.1,8.38323353293413e-05,9.58083832335329e-05,0.000101796407185629,0.000107784431137725,7.78443113772455e-05
