delta,t2,w2,s2,b2,p2
0.01,0.00811377245508982,0.0106467065868263,0.00852095808383234,0.011688622754491,0.00852095808383234
0.02,0.00402395209580838,0.00526946107784431,0.00458682634730539,0.00589221556886228,0.00423353293413174
0.03,0.00173053892215569,0.00231736526946108,0.00241916167664671,0.00260479041916168,0.0018622754491018
0.04,0.000862275449101796,0.00116167664670659,0.00126946107784431,0.00132934131736527,0.000892215568862276
0.05,0.000365269461077844,0.000508982035928144,0.000784431137724551,0.000610778443113772,0.000413173652694611
0.06,0.000143712574850299,0.000245508982035928,0.000359281437125749,0.00025748502994012,0.000149700598802395
0.07,8.98203592814371e-05,0.000161676646706587,0.000281437125748503,0.000137724550898204,8.98203592814371e-05
0.08,4.19161676646707e-05,7.18562874251497e-05,0.000125748502994012,7.18562874251497e-05,4.19161676646707e-05
0.09,1.79640718562874e-05,2.9940119760479e-05,5.98802395209581e-05,2.39520958083832e-05,2.39520958083832e-05
0.1,0,5.98802395209581e-06,1.79640718562874e-05,0,0
