delta,t2,w2,s2,b2,p2
0.01,0.0040059880239521,0.00665269461077844,0.00863473053892216,0.00492814371257485,0.00419760479041916
0.02,0.00106586826347305,0.00223353293413174,0.0034251497005988,0.00137724550898204,0.00110778443113772
0.03,0.000359281437125749,0.000946107784431138,0.00176646706586826,0.000479041916167665,0.000389221556886228
0.04,0.000131736526946108,0.000473053892215569,0.000940119760479042,0.000167664670658683,0.000149700598802395
0.05,5.98802395209581e-05,0.000275449101796407,0.000676646706586826,7.78443113772455e-05,6.58682634730539e-05
0.06,1.19760479041916e-05,7.18562874251497e-05,0.00025748502994012,1.79640718562874e-05,1.19760479041916e-05
0.07,1.19760479041916e-05,8.38323353293413e-05,0.000149700598802395,1.19760479041916e-05,1.19760479041916e-05
0.08,0,1.79640718562874e-05,0.000155688622754491,0,0
0.09,5.98802395209581e-06,1.19760479041916e-05,8.38323353293413e-05,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,6.58682634730539e-05,0,0
