delta,t2,w2,s2,b2,p2
0.01,0.00975449101796407,0.010748502994012,0.011748502994012,0.0117065868263473,0.00925149700598802
0.02,0.00483832335329341,0.00535329341317365,0.00665269461077844,0.00603592814371258,0.00461676646706587
0.03,0.0021377245508982,0.00255688622754491,0.00382634730538922,0.00277844311377246,0.00202395209580838
0.04,0.000976047904191617,0.00118562874251497,0.00198802395209581,0.00119760479041916,0.00092814371257485
0.05,0.000473053892215569,0.000544910179640719,0.00130538922155689,0.000574850299401198,0.000401197604790419
0.06,0.000173652694610778,0.000191616766467066,0.00062874251497006,0.000251497005988024,0.000161676646706587
0.07,4.19161676646707e-05,0.000101796407185629,0.00044311377245509,7.78443113772455e-05,2.9940119760479e-05
0.08,4.79041916167665e-05,7.18562874251497e-05,0.000209580838323353,4.79041916167665e-05,3.59281437125749e-05
0.09,0,0,3.59281437125749e-05,0,0
0.1,0,0,3.59281437125749e-05,0,0
