delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0085688622754491,0.00707185628742515,0.0049940119760479,0.0150179640718563,0.00789820359281437,0.00582634730538922,0.0040059880239521,0.00438922155688623,0.0127724550898204,0.00537724550898204
0.02,0.0134311377245509,0.0111796407185629,0.00804191616766467,0.0226826347305389,0.0128443113772455,0.0081437125748503,0.00566467065868264,0.00583233532934132,0.0166047904191617,0.00755089820359281
0.03,0.0222095808383234,0.0178862275449102,0.0131497005988024,0.0356167664670659,0.0208862275449102,0.0124730538922156,0.00897005988023952,0.00888023952095808,0.0252395209580838,0.0118023952095808
0.04,0.0345568862275449,0.0282215568862275,0.020059880239521,0.0535209580838323,0.0328323353293413,0.0200718562874251,0.0140958083832335,0.0132814371257485,0.0380239520958084,0.0188502994011976
0.05,0.0510059880239521,0.0418443113772455,0.0287844311377246,0.0764311377245509,0.0488263473053892,0.0300119760479042,0.0219820359281437,0.0197245508982036,0.055437125748503,0.0287904191616766
0.06,0.0730479041916168,0.0611556886227545,0.0425209580838323,0.106389221556886,0.0699760479041916,0.0447904191616767,0.0331556886227545,0.029377245508982,0.0782754491017964,0.0432634730538922
0.07,0.101377245508982,0.0859520958083832,0.059311377245509,0.144994011976048,0.0977305389221557,0.0650419161676647,0.0485568862275449,0.0420359281437126,0.108604790419162,0.0625928143712575
0.08,0.13685628742515,0.116419161676647,0.0801976047904192,0.188323353293413,0.131874251497006,0.0901137724550898,0.0682574850299401,0.0583473053892216,0.145125748502994,0.0862335329341317
0.09,0.178293413173653,0.154071856287425,0.107718562874252,0.239622754491018,0.17262874251497,0.121670658682635,0.0951556886227545,0.0799700598802395,0.187946107784431,0.117508982035928
0.1,0.227359281437126,0.197473053892216,0.138407185628743,0.295922155688623,0.220826347305389,0.15959880239521,0.126341317365269,0.105592814371257,0.238694610778443,0.15448502994012
