delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0168083832335329,0.0240479041916168,0.0152874251497006,0.0241676646706587,0.0205928143712575,0.010748502994012,0.0160239520958084,0.0114610778443114,0.019377245508982,0.0140479041916168
0.02,0.0377724550898204,0.0493832335329341,0.0308502994011976,0.0522814371257485,0.0443173652694611,0.0226946107784431,0.0311497005988024,0.0226167664670659,0.040497005988024,0.0284431137724551
0.03,0.0724910179640719,0.0913293413173653,0.0552155688622755,0.0974850299401198,0.0847365269461078,0.0452215568862276,0.05937125748503,0.0409700598802395,0.076125748502994,0.0561197604790419
0.04,0.124281437125749,0.149988023952096,0.0921976047904192,0.160592814371258,0.141826347305389,0.0815029940119761,0.103592814371257,0.0703712574850299,0.129335329341317,0.0993413173652695
0.05,0.192203592814371,0.223802395209581,0.136652694610778,0.238634730538922,0.214544910179641,0.132862275449102,0.160425149700599,0.106425149700599,0.198221556886228,0.156640718562874
0.06,0.279281437125749,0.315808383233533,0.199197604790419,0.336329341317365,0.306850299401198,0.202251497005988,0.238125748502994,0.159802395209581,0.287047904191617,0.233904191616766
0.07,0.368748502994012,0.408239520958084,0.266976047904192,0.43014371257485,0.397946107784431,0.280359281437126,0.321137724550898,0.219880239520958,0.375562874251497,0.315898203592814
0.08,0.457880239520958,0.495790419161677,0.336526946107784,0.52285628742515,0.486796407185629,0.362425149700599,0.403508982035928,0.283329341317365,0.465820359281437,0.399958083832335
0.09,0.544149700598802,0.582473053892216,0.409293413173653,0.607964071856287,0.572179640718563,0.446844311377246,0.489329341317365,0.350982035928144,0.552520958083832,0.485197604790419
0.1,0.621898203592814,0.653646706586826,0.477922155688623,0.683137724550898,0.645832335329341,0.526029940119761,0.565347305389222,0.416592814371258,0.629808383233533,0.561652694610778
