delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0275508982035928,0.0409640718562874,0.0391976047904192,0.0311197604790419,0.0303892215568862,0.0178323353293413,0.0280179640718563,0.027059880239521,0.0228323353293413,0.0204730538922156
0.02,0.0778323353293413,0.0992335329341317,0.0860359281437126,0.087125748502994,0.0838622754491018,0.0512754491017964,0.068311377245509,0.0597305389221557,0.0645389221556886,0.0566646706586826
0.03,0.171071856287425,0.200101796407186,0.158640718562874,0.186047904191617,0.181335329341317,0.120712574850299,0.146083832335329,0.114161676646707,0.146796407185629,0.132538922155689
0.04,0.301029940119761,0.332562874251497,0.260586826347305,0.322071856287425,0.315712574850299,0.22840119760479,0.259029940119761,0.199311377245509,0.266670658682635,0.245634730538922
0.05,0.445497005988024,0.473125748502994,0.368664670658683,0.468982035928144,0.460892215568862,0.360065868263473,0.389365269461078,0.295395209580838,0.405610778443114,0.380317365269461
0.06,0.587191616766467,0.612508982035928,0.491455089820359,0.611443113772455,0.600910179640719,0.502131736526946,0.53034131736527,0.412155688622754,0.549335329341317,0.522029940119761
0.07,0.704359281437126,0.726215568862275,0.604491017964072,0.727341317365269,0.715479041916168,0.626658682634731,0.652467065868263,0.525898203592814,0.669874251497006,0.64422754491018
0.08,0.792682634730539,0.806251497005988,0.689203592814371,0.81202994011976,0.800149700598803,0.728982035928144,0.745197604790419,0.617730538922156,0.765047904191617,0.742550898203593
0.09,0.85874251497006,0.866874251497006,0.762712574850299,0.874502994011976,0.864568862275449,0.807383233532934,0.818802395209581,0.699706586826347,0.837431137724551,0.817568862275449
0.1,0.906245508982036,0.910191616766467,0.820119760479042,0.918646706586826,0.91,0.867101796407186,0.873065868263473,0.766065868263473,0.890119760479042,0.87414371257485
