delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00633532934131737,0.00539520958083832,0.00505988023952096,0.0109461077844311,0.00697005988023952,0.00458083832335329,0.00295808383233533,0.00423952095808383,0.0108023952095808,0.00534730538922156
0.02,0.00830538922155689,0.00723353293413174,0.00650898203592815,0.0141616766467066,0.00923952095808383,0.00523353293413174,0.00382035928143713,0.00486826347305389,0.0122155688622754,0.00635928143712575
0.03,0.0115329341317365,0.0098622754491018,0.0087125748502994,0.019622754491018,0.0125568862275449,0.00667065868263473,0.00484431137724551,0.00588622754491018,0.0149161676646707,0.00794610778443114
0.04,0.0154491017964072,0.0127664670658683,0.0108323353293413,0.0254311377245509,0.0167664670658683,0.008437125748503,0.00612574850299401,0.0071437125748503,0.0186526946107784,0.00977844311377245
0.05,0.0202215568862275,0.0165748502994012,0.0144311377245509,0.032311377245509,0.0217365269461078,0.0107604790419162,0.00792215568862275,0.0092934131736527,0.0234550898203593,0.012502994011976
0.06,0.0267664670658683,0.0208263473053892,0.0180838323353293,0.0420658682634731,0.0280898203592814,0.0143353293413174,0.00997604790419162,0.0114131736526946,0.0303413173652695,0.0159161676646707
0.07,0.0343053892215569,0.0267365269461078,0.0233652694610778,0.0529880239520958,0.0354431137724551,0.0186826347305389,0.0128263473053892,0.0148263473053892,0.0382994011976048,0.0203053892215569
0.08,0.0431377245508982,0.0343173652694611,0.0281916167664671,0.0669461077844311,0.0445568862275449,0.0240778443113772,0.0165928143712575,0.0178383233532934,0.0482335329341317,0.0261497005988024
0.09,0.0528562874251497,0.041874251497006,0.0346287425149701,0.0800419161676647,0.0544790419161677,0.0306706586826347,0.0206467065868263,0.0225508982035928,0.058125748502994,0.0328383233532934
0.1,0.066562874251497,0.0526646706586826,0.0436529560057246,0.0990359281437126,0.0678862275449102,0.0389041916167665,0.026059880239521,0.0280600482637621,0.0731377245508982,0.0411736526946108
