delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0356287425149701,0.0524790419161677,0.0463173652694611,0.039437125748503,0.0398562874251497,0.0252754491017964,0.039059880239521,0.0355089820359281,0.0304491017964072,0.0291437125748503
0.02,0.0773173652694611,0.0932155688622754,0.0783532934131737,0.0848922155688623,0.0832994011976048,0.0540179640718563,0.0678922155688623,0.0579221556886228,0.0654431137724551,0.0602814371257485
0.03,0.133005988023952,0.149844311377246,0.117892215568862,0.145053892215569,0.142041916167665,0.0945868263473054,0.109203592814371,0.0863293413173653,0.114185628742515,0.104185628742515
0.04,0.214473053892216,0.230616766467066,0.170275449101796,0.231041916167665,0.225826347305389,0.156323353293413,0.172574850299401,0.125131736526946,0.185916167664671,0.169730538922156
0.05,0.324323353293413,0.333305389221557,0.240311377245509,0.34422754491018,0.338353293413174,0.246443113772455,0.258688622754491,0.182455089820359,0.288497005988024,0.265281437125748
0.06,0.442347305389222,0.444275449101796,0.319293413173653,0.465209580838323,0.457443113772455,0.352892215568862,0.361119760479042,0.251071856287425,0.401263473053892,0.373664670658683
0.07,0.561467065868263,0.556922155688623,0.40551497005988,0.585455089820359,0.574550898203593,0.472041916167665,0.472353293413174,0.329604790419162,0.522011976047904,0.491497005988024
0.08,0.670119760479042,0.659461077844311,0.492131736526946,0.693419161676647,0.681155688622754,0.584119760479042,0.57674251497006,0.413005988023952,0.633838323353293,0.60159880239521
0.09,0.760730538922156,0.745329341317365,0.573520958083832,0.781784431137725,0.768880239520958,0.688209580838323,0.673029940119761,0.492940119760479,0.730437125748503,0.701574850299401
0.1,0.83040119760479,0.814353293413174,0.648790419161677,0.848491017964072,0.836395209580838,0.768700598802395,0.753395209580838,0.572407185628743,0.805556886227545,0.779203592814371
