delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00798203592814371,0.00840718562874252,0.0111916167664671,0.0100778443113772,0.00810778443113773,0.00554491017964072,0.00580838323353293,0.00816766467065868,0.00852095808383234,0.00581437125748503
0.02,0.011688622754491,0.0124071856287425,0.0151317365269461,0.0152574850299401,0.0119640718562874,0.00693413173652695,0.00723952095808383,0.010688622754491,0.0105688622754491,0.00730538922155689
0.03,0.0181077844311377,0.0189520958083832,0.0221377245508982,0.0231497005988024,0.0185688622754491,0.0103532934131737,0.0108502994011976,0.013748502994012,0.0152035928143713,0.0107844311377246
0.04,0.0270718562874252,0.0276167664670659,0.0292934131736527,0.0342694610778443,0.0275089820359281,0.0156047904191617,0.0154910179640719,0.0181377245508982,0.022502994011976,0.016125748502994
0.05,0.0376347305389222,0.0377065868263473,0.0381676646706587,0.0465868263473054,0.0383053892215569,0.022622754491018,0.0216646706586826,0.0238443113772455,0.0312215568862275,0.0232455089820359
0.06,0.0531197604790419,0.0521676646706587,0.0511616766467066,0.0656047904191617,0.0538203592814371,0.031940119760479,0.0303892215568862,0.0319221556886228,0.0441437125748503,0.0327425149700599
0.07,0.0737365269461078,0.0715928143712575,0.0670479041916168,0.0901137724550898,0.0748443113772455,0.0461017964071856,0.0427784431137725,0.0431916167664671,0.0617964071856287,0.0470778443113773
0.08,0.095940119760479,0.0923532934131737,0.0833832335329341,0.115413173652695,0.0970359281437126,0.0605269461077844,0.0563053892215569,0.0543892215568862,0.0810778443113772,0.0618263473053892
0.09,0.127233532934132,0.121215568862275,0.10625748502994,0.151550898203593,0.128317365269461,0.0838502994011976,0.0775868263473054,0.0710838323353294,0.10925748502994,0.0851616766467066
0.1,0.163778443113772,0.156652694610778,0.135491017964072,0.192365269461078,0.164694610778443,0.111233532934132,0.102197604790419,0.0933652694610779,0.142562874251497,0.112670658682635
