delta,t2,w2,s2,b2,p2
0.01,0.0270239520958084,0.0287005988023952,0.0410179640718563,0.0284431137724551,0.0269880239520958
0.02,0.0156347305389222,0.016748502994012,0.0270179640718563,0.0166526946107784,0.0156107784431138
0.03,0.0087185628742515,0.00973652694610779,0.0177185628742515,0.00926347305389221,0.00872455089820359
0.04,0.00469461077844311,0.00510778443113772,0.0114191616766467,0.00503592814371258,0.00467664670658683
0.05,0.00250299401197605,0.00290419161676647,0.00682035928143713,0.00268862275449102,0.00249101796407186
0.06,0.0012874251497006,0.00137724550898204,0.00377844311377246,0.0014311377245509,0.00130538922155689
0.07,0.000688622754491018,0.000808383233532934,0.00265269461077844,0.000712574850299401,0.000688622754491018
0.08,0.00029940119760479,0.00037125748502994,0.00120958083832335,0.000317365269461078,0.000305389221556886
0.09,0.000161676646706587,0.000191616766467066,0.000784431137724551,0.000179640718562874,0.000167664670658683
0.1,3.59281437125749e-05,4.79041916167665e-05,0.000347305389221557,4.79041916167665e-05,4.19161676646707e-05
