delta,t2,w2,s2,b2,p2
0.01,0.0136107784431138,0.0184790419161677,0.0218622754491018,0.015311377245509,0.0136526946107784
0.02,0.00401197604790419,0.00634131736526946,0.0101377245508982,0.00464670658682635,0.00404790419161677
0.03,0.00111976047904192,0.00207784431137725,0.00512574850299401,0.0012814371257485,0.00113173652694611
0.04,0.000347305389221557,0.000784431137724551,0.00225748502994012,0.000425149700598802,0.000347305389221557
0.05,7.78443113772455e-05,0.000287425149700599,0.0010059880239521,9.58083832335329e-05,7.78443113772455e-05
0.06,2.9940119760479e-05,7.78443113772455e-05,0.000449101796407186,2.9940119760479e-05,2.9940119760479e-05
0.07,1.79640718562874e-05,4.19161676646707e-05,0.000191616766467066,1.79640718562874e-05,1.79640718562874e-05
0.08,5.98802395209581e-06,2.9940119760479e-05,0.000101796407185629,5.98802395209581e-06,5.98802395209581e-06
0.09,0,5.98802395209581e-06,5.38922155688623e-05,0,0
0.1,0,0,1.19760479041916e-05,0,0
