delta,t2,w2,s2,b2,p2
0.01,0.0304251497005988,0.0303832335329341,0.0215329341317365,0.0374191616766467,0.0279520958083832
0.02,0.0195149700598802,0.0193173652694611,0.0141317365269461,0.0241796407185629,0.0177125748502994
0.03,0.0121736526946108,0.0123592814371257,0.0091437125748503,0.0154071856287425,0.0111796407185629
0.04,0.00717365269461078,0.00755089820359281,0.00626946107784431,0.00934730538922156,0.00640718562874252
0.05,0.0045748502994012,0.00469461077844311,0.0041377245508982,0.00585029940119761,0.00407185628742515
0.06,0.00247305389221557,0.00265868263473054,0.0025688622754491,0.00323952095808383,0.0021437125748503
0.07,0.00172455089820359,0.00179640718562874,0.00183832335329341,0.0022814371257485,0.00152694610778443
0.08,0.000820359281437126,0.000874251497005988,0.00110179640718563,0.00110179640718563,0.000706586826347305
0.09,0.000574850299401198,0.000724550898203593,0.000778443113772455,0.000724550898203593,0.000538922155688623
0.1,0.000227544910179641,0.000311377245508982,0.000508982035928144,0.000347305389221557,0.000215568862275449
