delta,t2,w2,s2,b2,p2
0.01,0.0190239520958084,0.0216107784431138,0.0310119760479042,0.0202035928143713,0.018562874251497
0.02,0.00674251497005988,0.00858083832335329,0.0149580838323353,0.00726946107784431,0.00661676646706587
0.03,0.00219161676646707,0.00295209580838323,0.00758083832335329,0.00237125748502994,0.0021437125748503
0.04,0.000706586826347305,0.00126946107784431,0.00393413173652695,0.000790419161676647,0.000682634730538922
0.05,0.000179640718562874,0.000425149700598802,0.00167664670658683,0.000209580838323353,0.000179640718562874
0.06,5.38922155688623e-05,0.00011377245508982,0.000664670658682635,5.38922155688623e-05,5.38922155688623e-05
0.07,1.79640718562874e-05,4.19161676646707e-05,0.000239520958083832,2.39520958083832e-05,1.79640718562874e-05
0.08,5.98802395209581e-06,1.79640718562874e-05,6.58682634730539e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,4.79041916167665e-05,0,0
0.1,0,0,5.98802395209581e-06,0,0
