delta,t2,w2,s2,b2,p2
0.01,0.0152275449101796,0.0226467065868264,0.0251976047904192,0.0172874251497006,0.0152634730538922
0.02,0.00517964071856287,0.00821556886227545,0.0112694610778443,0.00597005988023952,0.00520359281437126
0.03,0.00165868263473054,0.00305988023952096,0.00564670658682635,0.00198203592814371,0.00166467065868263
0.04,0.000616766467065868,0.00116766467065868,0.00268263473053892,0.000748502994011976,0.000616766467065868
0.05,0.000209580838323353,0.000401197604790419,0.0011377245508982,0.00025748502994012,0.000203592814371258
0.06,5.98802395209581e-05,0.000131736526946108,0.000461077844311377,7.18562874251497e-05,5.98802395209581e-05
0.07,4.19161676646707e-05,7.78443113772455e-05,0.000311377245508982,4.79041916167665e-05,4.19161676646707e-05
0.08,1.19760479041916e-05,3.59281437125749e-05,0.000107784431137725,1.19760479041916e-05,1.19760479041916e-05
0.09,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-05,5.98802395209581e-06,5.98802395209581e-06
0.1,0,5.98802395209581e-06,2.9940119760479e-05,0,0
