delta,t2,w2,s2,b2,p2
0.01,0.0107604790419162,0.0159101796407186,0.0188443113772455,0.012185628742515,0.0108023952095808
0.02,0.00317365269461078,0.00519760479041916,0.00739520958083832,0.00373652694610778,0.00317964071856287
0.03,0.00117964071856287,0.0022814371257485,0.00376646706586826,0.00137724550898204,0.00117964071856287
0.04,0.000479041916167665,0.00126946107784431,0.00198802395209581,0.000562874251497006,0.000479041916167665
0.05,0.000197604790419162,0.000688622754491018,0.00126347305389222,0.000215568862275449,0.000197604790419162
0.06,5.38922155688623e-05,0.000275449101796407,0.000658682634730539,8.98203592814371e-05,5.38922155688623e-05
0.07,3.59281437125749e-05,0.000191616766467066,0.000395209580838323,5.98802395209581e-05,3.59281437125749e-05
0.08,0,6.58682634730539e-05,0.000347305389221557,0,0
0.09,1.19760479041916e-05,7.18562874251497e-05,0.000179640718562874,1.19760479041916e-05,1.19760479041916e-05
0.1,0,2.39520958083832e-05,0.000137724550898204,5.98802395209581e-06,0
