delta,t2,w2,s2,b2,p2
0.01,0.0202694610778443,0.0233832335329341,0.0181197604790419,0.0256407185628743,0.0204311377245509
0.02,0.0104011976047904,0.0120299401197605,0.0101676646706587,0.013185628742515,0.0105089820359281
0.03,0.00502395209580838,0.006,0.00553293413173653,0.00667065868263473,0.00508982035928144
0.04,0.00252095808383234,0.00305988023952096,0.00318562874251497,0.00332934131736527,0.00252694610778443
0.05,0.00122155688622754,0.0015748502994012,0.00187425149700599,0.00173053892215569,0.00122155688622754
0.06,0.000580838323353293,0.000796407185628743,0.00106586826347305,0.000856287425149701,0.000592814371257485
0.07,0.000341317365269461,0.000473053892215569,0.000664670658682635,0.000455089820359281,0.000335329341317365
0.08,0.000137724550898204,0.000191616766467066,0.000377245508982036,0.000191616766467066,0.000137724550898204
0.09,4.79041916167665e-05,8.38323353293413e-05,0.000167664670658683,6.58682634730539e-05,4.79041916167665e-05
0.1,1.19760479041916e-05,2.39520958083832e-05,7.78443113772455e-05,3.59281437125749e-05,1.19760479041916e-05
