alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.000854229154169166,0.00142411517696461,0.00171434983417551,0.00118056388722256,0.00116436712657469,0.000856628674265147,0.00163347330533893,0.0021697896396145,0.00160587882423515,0.00125854829034193
0.002,0.00174025194961008,0.00279484103179364,0.00310227113849751,0.00220635872825435,0.00223395320935813,0.00176604679064187,0.00304919016196761,0.00377552998132037,0.00296760647870426,0.00238092381523695
0.003,0.00265806838632274,0.00416556688662268,0.00429397529344065,0.00321535692861428,0.00325794841031794,0.0026880623875225,0.00447210557888422,0.00521925616298865,0.00426994601079784,0.00348470305938812
0.004,0.00360707858428314,0.00539832033593281,0.00583551002357606,0.00427654469106179,0.00428194361127774,0.00359088182363527,0.00581823635272945,0.00672898811356113,0.00548050389922016,0.00457648470305939
0.005,0.00457768446310738,0.00670245950809838,0.00679319372513158,0.00527114577084583,0.00529094181163767,0.00453449310137972,0.00727654469106179,0.00782948429692755,0.00675884823035393,0.00557648470305939
0.006,0.00553629274145171,0.00781343731253749,0.00796869646407096,0.00630353929214157,0.00634313137372526,0.0054253149370126,0.00858608278344331,0.00924800827592331,0.00799040191961608,0.00662747450509898
0.007,0.00651469706058788,0.00903899220155969,0.00925100853814623,0.00736712657468506,0.00733413317336533,0.00640731853629274,0.00979844031193761,0.0107205369749316,0.00925314937012597,0.00765446910617876
0.008,0.00746550689862028,0.0102357528494301,0.00929781262882376,0.00838092381523695,0.00833953209358128,0.00732033593281344,0.0111601679664067,0.0125140937317922,0.0104385122975405,0.00870665866826635
0.009,0.00846370725854829,0.0112879424115177,0.0107673410656091,0.00943911217756449,0.00935512897420516,0.00835272945410918,0.0124571085782843,0.0125386958820201,0.0116658668266347,0.00972345530893821
0.01,0.00942711457708458,0.0127972405518896,0.012197266041052,0.0104679064187163,0.0103467306538692,0.00932633473305339,0.0138488302339532,0.0145326701553716,0.0128476304739052,0.0107216556688662
0.02,0.0195704859028194,0.0243443311337732,0.0224269601163142,0.0209916016796641,0.0204313137372526,0.0190287942411518,0.0262789442111578,0.0256504418486176,0.0244769046190762,0.0208440311937613
0.03,0.0296388722255549,0.0355260947810438,0.0321682115016852,0.0316052789442112,0.0302867426514697,0.0291703659268146,0.0379910017996401,0.0356647170962742,0.0359100179964007,0.0309742051589682
0.04,0.0399430113977205,0.0460107978404319,0.0402287159897775,0.0422825434913017,0.0403131373725255,0.0392975404919016,0.049751649670066,0.0468178918837506,0.0470215956808638,0.0409892021595681
0.05,0.0501733653269346,0.0568632273545291,0.0493159102105524,0.0529790041991602,0.050381523695261,0.0494331133773245,0.0602063587282544,0.055865482643183,0.0579412117576485,0.0508908218356329
0.06,0.0605098980203959,0.0670515896820636,0.0577334459031719,0.0636454709058188,0.0602711457708458,0.0595710857828434,0.072502099580084,0.0668590434804002,0.0687738452309538,0.0608062387522496
0.07,0.0708572285542891,0.0784733053389322,0.0665974206145617,0.0743989202159568,0.0702399520095981,0.0698482303539292,0.0833503299340132,0.0726699513537483,0.0796490701859628,0.0708044391121776
0.08,0.0811955608878225,0.0882987402519496,0.0739192605433715,0.0850401919616077,0.0802717456508698,0.0801823635272945,0.0938272345530894,0.0834258914229104,0.09025074985003,0.0808314337132573
0.09,0.0914583083383323,0.0992153569286143,0.0837415190087614,0.0955872825434913,0.0902945410917816,0.0903311337732453,0.105306538692262,0.0937209912146322,0.101127774445111,0.0906754649070186
0.1,0.101747450509898,0.109153569286143,0.0934245653070078,0.106270545890822,0.100311337732454,0.100655668866227,0.115575284943011,0.101843301104517,0.111639472105579,0.100893821235753
