alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00099880023995201,0.00157108578284343,0.00207446974441669,0.00145350929814037,0.00122615476904619,0.00109238152369526,0.00201319736052789,0.00283574854883103,0.00194001199760048,0.00139592081583683
0.002,0.0019250149970006,0.00295380923815237,0.00369901111743011,0.00260227954409118,0.00226934613077385,0.00208218356328734,0.00359328134373125,0.00458746967482777,0.00337972405518896,0.00255488902219556
0.003,0.0029130173965207,0.00429454109178164,0.00504879623163992,0.00378224355128974,0.00332573485302939,0.00303119376124775,0.005125374925015,0.00611662623310369,0.00477744451109778,0.00364727054589082
0.004,0.00388362327534493,0.00562387522495501,0.00675792413847715,0.00487042591481704,0.00433233353329334,0.00401139772045591,0.00651529694061188,0.00796973121878997,0.00612957408518296,0.00468506298740252
0.005,0.0048626274745051,0.00692801439712058,0.00776876321289651,0.00596340731853629,0.005375524895021,0.00499040191961608,0.00801619676064787,0.00917853877662676,0.00743911217756449,0.00576064787042592
0.006,0.0058626274745051,0.00808698260347931,0.00891638051222245,0.00703899220155969,0.00639172165566887,0.00599640071985603,0.00938812237552489,0.0108042799586306,0.00870485902819436,0.0068494301139772
0.007,0.00682123575284943,0.00939412117576485,0.0103405537838376,0.00813197360527894,0.00734433113377325,0.00698260347930414,0.0106334733053389,0.0122488499830827,0.00998560287942411,0.00789802039592082
0.008,0.0078122375524895,0.0106154769046191,0.0105349228402838,0.00918476304739052,0.00837012597480504,0.00797060587882424,0.0120947810437912,0.0142843259353111,0.0112039592081584,0.00891781643671266
0.009,0.00878104379124175,0.0117024595080984,0.0117599278194911,0.0102843431313737,0.00935332933413317,0.0089628074385123,0.0133557288542292,0.0143035228791576,0.0124463107378524,0.00997060587882423
0.01,0.00974865026994601,0.0131697660467906,0.0135116489454879,0.011374325134973,0.010373725254949,0.00997300539892022,0.0147876424715057,0.0164019888033825,0.0136760647870426,0.0110305938812238
0.02,0.0198578284343131,0.0247924415116977,0.0247340623372759,0.022004799040192,0.0204409118176365,0.0199130173965207,0.0275506898620276,0.0281463191059983,0.025503299340132,0.0211877624475105
0.03,0.0299802039592082,0.0362375524895021,0.0348994440085138,0.032623875224955,0.0304121175764847,0.0300515896820636,0.0393983203359328,0.0395283070935107,0.0368152369526095,0.0312969406118776
0.04,0.0400413917216557,0.046878824235153,0.0441691682684117,0.0431091781643671,0.0402333533293341,0.0402093581283743,0.0510941811637673,0.0511544562105713,0.0479034193161368,0.041380923815237
0.05,0.0502975404919016,0.0577120575884823,0.0511400585026864,0.0536934613077385,0.0504283143371326,0.0504283143371326,0.061748650269946,0.0591811783564057,0.0588188362327534,0.0514901019796041
0.06,0.0604223155368926,0.0678470305938812,0.0617127753261681,0.064122375524895,0.0602105578884223,0.0605494901019796,0.0742747450509898,0.071898553750243,0.0695380923815237,0.0613965206958608
0.07,0.0705476904619076,0.0794067186562688,0.0690004151339107,0.0745758848230354,0.0700779844031194,0.0707156568686263,0.0852855428914217,0.0765256171217542,0.0801667666466707,0.0713305338932214
0.08,0.0806634673065387,0.0894691061787643,0.0786516786527585,0.0848566286742651,0.0800287942411518,0.0808494301139772,0.0957684463107379,0.0905609826915555,0.0907354529094181,0.08124475104979
0.09,0.0907060587882424,0.10027174565087,0.0851570429987546,0.0951937612477504,0.0897990401919616,0.0910179964007198,0.10722675464907,0.0985679079890481,0.101584283143371,0.0912105578884223
0.1,0.100848230353929,0.110346130773845,0.0982859528763021,0.105387522495501,0.0997828434313137,0.101322735452909,0.117670065986803,0.104772120278452,0.111742051589682,0.101472705458908
