alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00111577684463107,0.00562387522495501,0.0127366603099342,0.00137912417516497,0.00124235152969406,0.00113017396520696,0.00683503299340132,0.0168146471593564,0.00153089382123575,0.0013125374925015
0.002,0.00216736652669466,0.00886502699460108,0.0177516603189324,0.00251769646070786,0.00237132573485303,0.00222135572885423,0.0107162567486503,0.023766660927811,0.00283863227354529,0.00249370125974805
0.003,0.00323095380923815,0.0116436712657469,0.0216172895124712,0.00364607078584283,0.00347330533893221,0.00327894421115777,0.0140227954409118,0.0292159743347177,0.00406838632273545,0.00362867426514697
0.004,0.00426514697060588,0.0140815836832633,0.0249976154754742,0.0047246550689862,0.00454109178164367,0.00430113977204559,0.0169238152369526,0.0334895221892755,0.00529094181163767,0.0046994601079784
0.005,0.00525734853029394,0.0162585482903419,0.0282663636870808,0.00577804439112178,0.0055626874625075,0.00535152969406119,0.0197126574685063,0.0371553912149917,0.00648230353929214,0.00577864427114577
0.006,0.00628134373125375,0.0182603479304139,0.0307756633327315,0.00684223155368926,0.00661067786442712,0.00639352129574085,0.0222843431313737,0.0408566531833552,0.00762867426514697,0.00685782843431314
0.007,0.00730473905218956,0.020246550689862,0.0335573086726507,0.00790461907618476,0.00761067786442712,0.00738992201559688,0.0246934613077385,0.044665893620812,0.00878044391121776,0.00790701859628074
0.008,0.00832393521295741,0.0221697660467906,0.0351415927664024,0.0089502099580084,0.00864667066586683,0.00841751649670066,0.0270341931613677,0.0474031478123262,0.00983323335332934,0.00894481103779244
0.009,0.00931553689262148,0.0241439712057589,0.0379364354747663,0.0100287942411518,0.00963887222555489,0.00938452309538092,0.0290947810437912,0.0514049498529993,0.0109928014397121,0.00993701259748051
0.01,0.0103443311337732,0.0258842231553689,0.0399436352391333,0.011122375524895,0.0106676664667067,0.0103839232153569,0.0313017396520696,0.0537756771299803,0.0120935812837433,0.0109730053989202
0.02,0.020628674265147,0.0420617876424715,0.0580156316830424,0.0216592681463707,0.0209304139172166,0.0204415116976605,0.050248950209958,0.076667112577752,0.0230113977204559,0.0210731853629274
0.03,0.0309556088782244,0.0560815836832633,0.0714565515636182,0.0322321535692861,0.0311571685662867,0.0305896820635873,0.0670353929214157,0.0957061162004296,0.0338146370725855,0.031254949010198
0.04,0.0410713857228554,0.0690203959208158,0.0841386227586219,0.0425470905818836,0.041123575284943,0.0408368326334733,0.0822285542891422,0.112081051038423,0.0445260947810438,0.0414301139772046
0.05,0.0512333533293341,0.0812885422915417,0.0945459475380609,0.0528968206358728,0.0513647270545891,0.0511397720455909,0.0965086982603479,0.125117051659899,0.0552765446910618,0.0516514697060588
0.06,0.0612039592081584,0.092874025194961,0.106025258563442,0.0630455908818236,0.0610257948410318,0.0613551289742052,0.109921415716857,0.138543574411262,0.065620275944811,0.0617318536292741
0.07,0.0711619676064787,0.104230953809238,0.115425984058779,0.0731763647270546,0.070872225554889,0.0713137372525495,0.122907018596281,0.151420606731018,0.0759508098380324,0.0715614877024595
0.08,0.0812027594481104,0.114928614277145,0.12532281063156,0.0833593281343731,0.0807876424715057,0.0814337132573485,0.135467306538692,0.163477602566048,0.0862693461307739,0.0815734853029394
0.09,0.0913293341331734,0.125994601079784,0.136947292709834,0.0936472705458908,0.0907876424715057,0.0915956808638272,0.147664667066587,0.174854933926175,0.0966826634673065,0.0916160767846431
0.1,0.101379724055189,0.136426514697061,0.144133859708374,0.103781643671266,0.100773845230954,0.101717456508698,0.159781043791242,0.184175875330459,0.106884823035393,0.101846430713857
