delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0470119760479042,0.0449640718562874,0.0303652694610778,0.0582874251497006,0.0434850299401198,0.0345329341317365,0.0319520958083832,0.0220299401197605,0.0493892215568862,0.0317544910179641
0.02,0.0688383233532934,0.0652275449101796,0.0436347305389222,0.0842335329341317,0.0639520958083832,0.0429760479041916,0.0393892215568862,0.0269520958083832,0.0612095808383234,0.0394550898203593
0.03,0.0983413173652695,0.0939700598802395,0.0632934131736527,0.118532934131737,0.0920359281437126,0.0596706586826347,0.0539281437125749,0.0373053892215569,0.0818802395209581,0.0556167664670659
0.04,0.136023952095808,0.129407185628743,0.0865449101796407,0.160467065868263,0.127958083832335,0.0829101796407186,0.0758203592814371,0.0516826347305389,0.111269461077844,0.077437125748503
0.05,0.182287425149701,0.173778443113772,0.116005988023952,0.212155688622755,0.172928143712575,0.114982035928144,0.105263473053892,0.0704071856287425,0.150035928143713,0.108305389221557
0.06,0.23540119760479,0.22477245508982,0.153293413173653,0.270754491017964,0.224868263473054,0.153844311377246,0.141131736526946,0.0964311377245509,0.195778443113772,0.14597005988024
0.07,0.296491017964072,0.283562874251497,0.194317365269461,0.335161676646707,0.284359281437126,0.201502994011976,0.186676646706587,0.12622754491018,0.251281437125749,0.192796407185629
0.08,0.360095808383234,0.344125748502994,0.241838323353293,0.401544910179641,0.347137724550898,0.253071856287425,0.235712574850299,0.163784431137725,0.309293413173653,0.242688622754491
0.09,0.426664670658683,0.409347305389222,0.291748502994012,0.470263473053892,0.413185628742515,0.312497005988024,0.292119760479042,0.204832335329341,0.372293413173653,0.301646706586826
0.1,0.493353293413174,0.475101796407186,0.347688622754491,0.536892215568862,0.48025748502994,0.37525748502994,0.354173652694611,0.251892215568862,0.43922754491018,0.363526946107784
