delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.090059880239521,0.104179640718563,0.0741916167664671,0.101880239520958,0.0948562874251497,0.0566526946107785,0.0715988023952096,0.0506347305389222,0.0783592814371258,0.0642035928143713
0.02,0.171047904191617,0.189670658682635,0.132838323353293,0.191011976047904,0.178730538922156,0.108209580838323,0.129592814371258,0.0880778443113772,0.142586826347305,0.120023952095808
0.03,0.278281437125749,0.30037125748503,0.21374251497006,0.304005988023952,0.286089820359281,0.190335329341317,0.218317365269461,0.149520958083832,0.237209580838323,0.205383233532934
0.04,0.400928143712575,0.427622754491018,0.315844311377246,0.431137724550898,0.408443113772455,0.294844311377245,0.329347305389222,0.232892215568862,0.35285628742515,0.310479041916168
0.05,0.51814371257485,0.547538922155689,0.421317365269461,0.549820359281437,0.524814371257485,0.406724550898204,0.445275449101796,0.329191616766467,0.468077844311377,0.42288622754491
0.06,0.629047904191617,0.656047904191617,0.527107784431138,0.657479041916168,0.634790419161677,0.524233532934132,0.560802395209581,0.431784431137725,0.58348502994012,0.538377245508982
0.07,0.715778443113773,0.742898203592814,0.623550898203593,0.741299401197605,0.720317365269461,0.625299401197605,0.662119760479042,0.534538922155689,0.677161676646707,0.638005988023952
0.08,0.782712574850299,0.805556886227545,0.702263473053892,0.803425149700599,0.786586826347305,0.706832335329341,0.74022754491018,0.623790419161677,0.749844311377246,0.717574850299401
0.09,0.837413173652695,0.85759880239521,0.774862275449102,0.853023952095808,0.840233532934132,0.77637125748503,0.807251497005988,0.710580838323353,0.81174251497006,0.78514371257485
0.1,0.874377245508982,0.892359281437126,0.82451497005988,0.886814371257485,0.876473053892216,0.824592814371258,0.852317365269461,0.772778443113772,0.853161676646707,0.831802395209581
