delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0552694610778443,0.055622754491018,0.0480419161676647,0.0612155688622755,0.0530479041916168,0.0368203592814371,0.0372335329341317,0.0350898203592814,0.0447005988023952,0.0352455089820359
0.02,0.0962395209580838,0.0952035928143713,0.0767844311377246,0.105311377245509,0.0923952095808383,0.0581916167664671,0.0577844311377246,0.0490059880239521,0.068311377245509,0.0556766467065868
0.03,0.152562874251497,0.150946107784431,0.119778443113772,0.165197604790419,0.147796407185629,0.0964311377245509,0.0942335329341317,0.0752814371257485,0.11097005988024,0.0929161676646707
0.04,0.224844311377246,0.219389221556886,0.172682634730539,0.240676646706587,0.218520958083832,0.147832335329341,0.143107784431138,0.111658682634731,0.167592814371257,0.143197604790419
0.05,0.312880239520958,0.304676646706587,0.235586826347305,0.331071856287425,0.30585628742515,0.218,0.210497005988024,0.159479041916168,0.242365269461078,0.212341317365269
0.06,0.412796407185629,0.401910179640719,0.31511377245509,0.432574850299401,0.404574850299401,0.305556886227545,0.294011976047904,0.223622754491018,0.33362874251497,0.299299401197605
0.07,0.513473053892216,0.500646706586826,0.398508982035928,0.534125748502994,0.505461077844311,0.398095808383234,0.385197604790419,0.297059880239521,0.42997005988024,0.391574850299401
0.08,0.610874251497006,0.59688622754491,0.482868263473054,0.631083832335329,0.603491017964072,0.496359281437126,0.482281437125749,0.374191616766467,0.52874251497006,0.490035928143713
0.09,0.69459880239521,0.680574850299401,0.558964071856287,0.712838323353294,0.688347305389222,0.58777245508982,0.571209580838323,0.450491017964072,0.618059880239521,0.581389221556886
0.1,0.770041916167665,0.756023952095808,0.636269461077844,0.785694610778443,0.764580838323353,0.674928143712575,0.657862275449102,0.529047904191617,0.703377245508982,0.669526946107784
