delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.15874251497006,0.198347305389222,0.186311377245509,0.162245508982036,0.159880239520958,0.109532934131737,0.153682634730539,0.154784431137725,0.11597005988024,0.111994011976048
0.02,0.326035928143713,0.346988023952096,0.293317365269461,0.331670658682635,0.327,0.239880239520958,0.269934131736527,0.235263473053892,0.251125748502994,0.242538922155689
0.03,0.519586826347305,0.520940119760479,0.421802395209581,0.526532934131737,0.520455089820359,0.415664670658683,0.428419161676647,0.347449101796407,0.429724550898204,0.418694610778443
0.04,0.698826347305389,0.681940119760479,0.553365269461078,0.705281437125749,0.699760479041916,0.601059880239521,0.594670658682635,0.47359880239521,0.615065868263473,0.603814371257485
0.05,0.830389221556886,0.805568862275449,0.667131736526946,0.83485628742515,0.830652694610778,0.758796407185629,0.735341317365269,0.592041916167665,0.769437125748503,0.760766467065868
0.06,0.909502994011976,0.887065868263473,0.758538922155689,0.912700598802395,0.909784431137725,0.861047904191617,0.837191616766467,0.69334131736527,0.868616766467066,0.862137724550898
0.07,0.954197604790419,0.940155688622754,0.836059880239521,0.956107784431138,0.954209580838323,0.925047904191617,0.908149700598802,0.783562874251497,0.929982035928144,0.925658682634731
0.08,0.979574850299401,0.970952095808383,0.893664670658683,0.980634730538922,0.979640718562874,0.963520958083832,0.951712574850299,0.853425149700599,0.966119760479042,0.963814371257485
0.09,0.99097005988024,0.986179640718563,0.929604790419162,0.991437125748503,0.990946107784431,0.983065868263473,0.975592814371258,0.900215568862276,0.984437125748503,0.983179640718563
0.1,0.996149700598802,0.993670658682635,0.956059880239521,0.996359281437126,0.996131736526946,0.992317365269461,0.988167664670659,0.935131736526946,0.993065868263473,0.992395209580838
