delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.130586826347305,0.159532934131737,0.135263473053892,0.136263473053892,0.134011976047904,0.0845808383233533,0.110700598802395,0.0955508982035928,0.0970958083832335,0.0900059880239521
0.02,0.281790419161677,0.313011976047904,0.252586826347305,0.292700598802395,0.284790419161677,0.198437125748503,0.230269461077844,0.18114371257485,0.22048502994012,0.205604790419162
0.03,0.463604790419162,0.49288622754491,0.401233532934132,0.477065868263473,0.466497005988024,0.359790419161677,0.394964071856287,0.311209580838323,0.388233532934132,0.367760479041916
0.04,0.629568862275449,0.657443113772455,0.557065868263473,0.642760479041916,0.63214371257485,0.532377245508982,0.568401197604791,0.462461077844311,0.559413173652695,0.539407185628743
0.05,0.748808383233533,0.772359281437126,0.682131736526946,0.758862275449102,0.750592814371258,0.669508982035928,0.700640718562874,0.598023952095808,0.692802395209581,0.675299401197605
0.06,0.832137724550898,0.849407185628743,0.780898203592814,0.839233532934132,0.833389221556886,0.77459880239521,0.799868263473054,0.71622754491018,0.791395209580838,0.778646706586826
0.07,0.883694610778443,0.895964071856288,0.842347305389222,0.888359281437126,0.884622754491018,0.840311377245509,0.860137724550898,0.794,0.853335329341318,0.843700598802395
0.08,0.915562874251497,0.924341317365269,0.883778443113772,0.919437125748503,0.916197604790419,0.88214371257485,0.897119760479042,0.848023952095808,0.891940119760479,0.884934131736527
0.09,0.937754491017964,0.94614371257485,0.914718562874251,0.940574850299401,0.938107784431138,0.911592814371257,0.924904191616766,0.887760479041916,0.919173652694611,0.91351497005988
0.1,0.95874251497006,0.964646706586826,0.938778443113772,0.961005988023952,0.959041916167665,0.938976047904192,0.948293413173653,0.917161676646707,0.944682634730539,0.940461077844311
