delta,t2,w2,s2,b2,p2
0.01,0.00172455089820359,0.00208982035928144,0.00572455089820359,0.00216167664670659,0.00172455089820359
0.02,0.000724550898203593,0.000964071856287425,0.00344311377245509,0.000976047904191617,0.000730538922155689
0.03,0.000353293413173653,0.000419161676646707,0.0021377245508982,0.000419161676646707,0.000347305389221557
0.04,0.000107784431137725,0.000191616766467066,0.0011377245508982,0.000149700598802395,0.000107784431137725
0.05,0.000107784431137725,8.98203592814371e-05,0.000724550898203593,0.00011377245508982,0.000107784431137725
0.06,4.19161676646707e-05,5.98802395209581e-05,0.000305389221556886,4.79041916167665e-05,4.19161676646707e-05
0.07,2.39520958083832e-05,2.9940119760479e-05,0.000239520958083832,3.59281437125749e-05,2.39520958083832e-05
0.08,0,0,0.000119760479041916,0,0
0.09,0,0,2.9940119760479e-05,0,0
0.1,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
