delta,t2,w2,s2,b2,p2
0.01,0.00119760479041916,0.00140119760479042,0.0037125748502994,0.00138922155688623,0.00116167664670659
0.02,0.00029940119760479,0.000401197604790419,0.00161077844311377,0.000395209580838323,0.000311377245508982
0.03,7.18562874251497e-05,0.000101796407185629,0.000682634730538922,8.98203592814371e-05,7.18562874251497e-05
0.04,0,2.9940119760479e-05,0.000317365269461078,5.98802395209581e-06,0
0.05,5.98802395209581e-06,1.19760479041916e-05,0.000203592814371258,5.98802395209581e-06,5.98802395209581e-06
0.06,0,0,4.79041916167665e-05,0,0
0.07,0,0,2.9940119760479e-05,0,0
0.08,0,0,5.98802395209581e-06,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,0,0,0
