delta,t2,w2,s2,b2,p2
0.01,0.00212574850299401,0.00197604790419162,0.00289221556886228,0.00316167664670659,0.00215568862275449
0.02,0.00125748502994012,0.00121556886227545,0.0021377245508982,0.00195808383233533,0.0012814371257485
0.03,0.000706586826347305,0.000724550898203593,0.00123353293413174,0.0011377245508982,0.000730538922155689
0.04,0.000461077844311377,0.000461077844311377,0.000844311377245509,0.000670658682634731,0.000479041916167665
0.05,0.000251497005988024,0.000233532934131737,0.000485029940119761,0.000401197604790419,0.00025748502994012
0.06,0.000161676646706587,0.000125748502994012,0.00025748502994012,0.000269461077844311,0.000167664670658683
0.07,0.00011377245508982,8.98203592814371e-05,0.000167664670658683,0.000143712574850299,0.000107784431137725
0.08,2.39520958083832e-05,4.19161676646707e-05,9.58083832335329e-05,5.98802395209581e-05,2.39520958083832e-05
0.09,3.59281437125749e-05,4.19161676646707e-05,8.38323353293413e-05,5.38922155688623e-05,3.59281437125749e-05
0.1,5.98802395209581e-06,1.19760479041916e-05,3.59281437125749e-05,1.79640718562874e-05,1.19760479041916e-05
